"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected","npxG_Expected","npxG_per_Sh_Expected","G_minus_xG_Expected","np:G_minus_xG_Expected","Url"
2022,"Roma","Serie A","opponent",29,38,41,369,140,37.9,9.71,3.68,0.1,0.26,18.5,18,5,6,38.4,33.6,0.09,2.6,2.4,"https://fbref.com/en/squads/cf74a709/2021-2022/Roma-Stats"
2022,"Saint-Étienne","Ligue 1","team",39,38,41,434,141,32.5,11.42,3.71,0.08,0.26,20,23,5,5,38.3,34.5,0.08,2.7,1.5,"https://fbref.com/en/squads/d298ef2c/2021-2022/Saint-Etienne-Stats"
2022,"Saint-Étienne","Ligue 1","opponent",39,38,73,452,181,40,11.89,4.76,0.14,0.36,16.8,21,8,8,58.3,52.1,0.12,14.7,12.9,"https://fbref.com/en/squads/d298ef2c/2021-2022/Saint-Etienne-Stats"
2022,"Salernitana","Serie A","team",42,38,32,426,130,30.5,11.21,3.42,0.07,0.22,18.1,20,4,5,36.5,32.9,0.08,-4.5,-4.9,"https://fbref.com/en/squads/c5577084/2021-2022/Salernitana-Stats"
2022,"Salernitana","Serie A","opponent",42,38,76,583,214,36.7,15.34,5.63,0.12,0.33,17.1,25,6,8,65.2,59.1,0.1,10.8,10.9,"https://fbref.com/en/squads/c5577084/2021-2022/Salernitana-Stats"
2022,"Sampdoria","Serie A","team",34,38,42,386,118,30.6,10.16,3.11,0.1,0.34,18.1,12,2,4,36.7,33.4,0.09,5.3,6.6,"https://fbref.com/en/squads/8ff9e3b3/2021-2022/Sampdoria-Stats"
2022,"Sampdoria","Serie A","opponent",34,38,61,552,181,32.8,14.53,4.76,0.11,0.32,17,16,3,4,56.1,53,0.1,4.9,5,"https://fbref.com/en/squads/8ff9e3b3/2021-2022/Sampdoria-Stats"
2022,"Sassuolo","Serie A","team",29,38,60,569,204,35.9,14.97,5.37,0.09,0.26,18.8,14,7,7,55.7,50.2,0.09,4.3,2.8,"https://fbref.com/en/squads/e2befd26/2021-2022/Sassuolo-Stats"
2022,"Sassuolo","Serie A","opponent",29,38,65,523,168,32.1,13.76,4.42,0.11,0.34,15.9,13,8,9,66.4,59.3,0.12,-1.4,-2.3,"https://fbref.com/en/squads/e2befd26/2021-2022/Sassuolo-Stats"
2022,"Sevilla","La Liga","team",33,38,51,430,139,32.3,11.32,3.66,0.11,0.35,17,10,2,3,42.4,40,0.09,8.6,9,"https://fbref.com/en/squads/ad2be733/2021-2022/Sevilla-Stats"
2022,"Sevilla","La Liga","opponent",33,38,30,420,118,28.1,11.05,3.11,0.07,0.24,18.7,15,2,4,36.9,33.8,0.08,-6.9,-5.8,"https://fbref.com/en/squads/ad2be733/2021-2022/Sevilla-Stats"
2022,"Southampton","Premier League","team",25,38,41,478,161,33.7,12.58,4.24,0.08,0.23,17.7,24,4,4,44.8,41.6,0.09,-3.8,-4.6,"https://fbref.com/en/squads/33c895d4/2021-2022/Southampton-Stats"
2022,"Southampton","Premier League","opponent",25,38,65,493,181,36.7,12.97,4.76,0.13,0.35,16.2,11,2,2,60,58.5,0.12,5,4.5,"https://fbref.com/en/squads/33c895d4/2021-2022/Southampton-Stats"
2022,"Spezia","Serie A","team",30,38,38,381,127,33.3,10.03,3.34,0.09,0.28,18.7,17,3,5,40.1,36.2,0.1,-2.1,-1.2,"https://fbref.com/en/squads/68449f6d/2021-2022/Spezia-Stats"
2022,"Spezia","Serie A","opponent",30,38,68,630,197,31.3,16.58,5.18,0.09,0.29,18.1,24,10,13,64.4,54.4,0.09,3.6,3.6,"https://fbref.com/en/squads/68449f6d/2021-2022/Spezia-Stats"
2022,"Strasbourg","Ligue 1","team",26,38,56,470,150,31.9,12.37,3.95,0.11,0.33,16.8,10,6,8,55.6,49.4,0.11,0.4,0.6,"https://fbref.com/en/squads/c0d3eab4/2021-2022/Strasbourg-Stats"
2022,"Strasbourg","Ligue 1","opponent",26,38,42,409,127,31.1,10.76,3.34,0.09,0.3,17.9,17,4,4,43.5,40.4,0.1,-1.5,-2.4,"https://fbref.com/en/squads/c0d3eab4/2021-2022/Strasbourg-Stats"
2022,"Stuttgart","Bundesliga","team",34,34,40,449,153,34.1,13.21,4.5,0.09,0.25,17.5,10,1,3,43.7,41.4,0.09,-3.7,-2.4,"https://fbref.com/en/squads/598bc722/2021-2022/Stuttgart-Stats"
2022,"Stuttgart","Bundesliga","opponent",34,34,58,499,159,31.9,14.68,4.68,0.11,0.34,17.6,12,4,4,54,50.9,0.11,4,3.1,"https://fbref.com/en/squads/598bc722/2021-2022/Stuttgart-Stats"
2022,"Torino","Serie A","team",31,38,43,470,142,30.2,12.37,3.74,0.08,0.26,17.3,16,6,6,48.7,44.1,0.1,-5.7,-7.1,"https://fbref.com/en/squads/105360fe/2021-2022/Torino-Stats"
2022,"Torino","Serie A","opponent",31,38,41,384,113,29.4,10.11,2.97,0.08,0.28,18.7,19,9,11,38.9,30.3,0.08,2.1,1.7,"https://fbref.com/en/squads/105360fe/2021-2022/Torino-Stats"
2022,"Tottenham","Premier League","team",25,38,63,486,185,38.1,12.79,4.87,0.12,0.31,16.7,16,5,5,61.2,57.3,0.12,1.8,0.7,"https://fbref.com/en/squads/361ca564/2021-2022/Tottenham-Hotspur-Stats"
2022,"Tottenham","Premier League","opponent",25,38,39,490,135,27.6,12.89,3.55,0.08,0.27,17.6,11,2,2,39.3,37.7,0.08,-0.3,-0.7,"https://fbref.com/en/squads/361ca564/2021-2022/Tottenham-Hotspur-Stats"
2022,"Troyes","Ligue 1","team",35,38,35,379,120,31.7,9.97,3.16,0.08,0.24,18.7,9,6,7,39.2,33.8,0.09,-4.2,-4.8,"https://fbref.com/en/squads/54195385/2021-2022/Troyes-Stats"
2022,"Troyes","Ligue 1","opponent",35,38,51,452,149,33,11.89,3.92,0.09,0.28,18.4,23,10,10,50.8,42.9,0.1,0.2,-1.9,"https://fbref.com/en/squads/54195385/2021-2022/Troyes-Stats"
2022,"Udinese","Serie A","team",29,38,58,505,181,35.8,13.29,4.76,0.11,0.3,17.8,19,3,4,51.3,48.2,0.1,6.7,6.8,"https://fbref.com/en/squads/04eea015/2021-2022/Udinese-Stats"
2022,"Udinese","Serie A","opponent",29,38,57,462,157,34,12.16,4.13,0.11,0.33,17.4,13,5,7,52.4,47.2,0.11,4.6,4.8,"https://fbref.com/en/squads/04eea015/2021-2022/Udinese-Stats"
2022,"Union Berlin","Bundesliga","team",28,34,50,408,149,36.5,12,4.38,0.11,0.3,16.2,7,5,5,47,43.3,0.11,3,1.7,"https://fbref.com/en/squads/7a41008f/2021-2022/Union-Berlin-Stats"
2022,"Union Berlin","Bundesliga","opponent",28,34,40,393,120,30.5,11.56,3.53,0.1,0.32,17.6,12,2,2,38.5,37,0.1,1.5,1,"https://fbref.com/en/squads/7a41008f/2021-2022/Union-Berlin-Stats"
2022,"Valencia","La Liga","team",34,38,45,394,129,32.7,10.37,3.39,0.09,0.29,18.9,18,8,9,39,32.2,0.08,6,4.8,"https://fbref.com/en/squads/dcc91a7b/2021-2022/Valencia-Stats"
2022,"Valencia","La Liga","opponent",34,38,50,437,155,35.5,11.5,4.08,0.1,0.28,18.1,19,7,8,47.7,41.6,0.1,2.3,1.4,"https://fbref.com/en/squads/dcc91a7b/2021-2022/Valencia-Stats"
2022,"Venezia","Serie A","team",39,38,34,349,113,32.4,9.18,2.97,0.09,0.27,18.2,22,3,5,36.5,32.4,0.09,-2.5,-1.4,"https://fbref.com/en/squads/af5d5982/2021-2022/Venezia-Stats"
2022,"Venezia","Serie A","opponent",39,38,67,666,217,32.6,17.53,5.71,0.08,0.26,17.5,33,11,12,71.8,63.8,0.1,-4.8,-7.8,"https://fbref.com/en/squads/af5d5982/2021-2022/Venezia-Stats"
2022,"Villarreal","La Liga","team",29,38,62,449,164,36.5,11.82,4.32,0.13,0.35,15.3,8,5,6,64.2,60,0.14,-2.2,-3,"https://fbref.com/en/squads/2a8183b3/2021-2022/Villarreal-Stats"
2022,"Villarreal","La Liga","opponent",29,38,36,410,123,30,10.79,3.24,0.08,0.26,18.6,13,4,5,44.8,41.1,0.1,-8.8,-9.1,"https://fbref.com/en/squads/2a8183b3/2021-2022/Villarreal-Stats"
2022,"Watford","Premier League","team",30,38,33,397,123,31,10.45,3.24,0.08,0.26,18.1,24,1,2,40,38.4,0.1,-7,-6.4,"https://fbref.com/en/squads/2abfe087/2021-2022/Watford-Stats"
2022,"Watford","Premier League","opponent",30,38,74,554,181,32.7,14.58,4.76,0.12,0.38,16.9,16,6,7,64.5,59,0.11,9.5,9,"https://fbref.com/en/squads/2abfe087/2021-2022/Watford-Stats"
2022,"West Ham","Premier League","team",25,38,58,443,142,32.1,11.66,3.74,0.12,0.38,16.6,13,4,6,51.4,46.8,0.11,6.6,7.2,"https://fbref.com/en/squads/7c21e445/2021-2022/West-Ham-United-Stats"
2022,"West Ham","Premier League","opponent",25,38,49,542,160,29.5,14.26,4.21,0.09,0.29,17.5,15,2,6,53.5,48.8,0.09,-4.5,-1.8,"https://fbref.com/en/squads/7c21e445/2021-2022/West-Ham-United-Stats"
2022,"Wolfsburg","Bundesliga","team",30,34,42,416,137,32.9,12.24,4.03,0.09,0.28,17.9,19,3,4,47.7,44.9,0.11,-5.7,-5.9,"https://fbref.com/en/squads/4eaa11d7/2021-2022/Wolfsburg-Stats"
2022,"Wolfsburg","Bundesliga","opponent",30,34,53,437,150,34.3,12.85,4.41,0.11,0.33,17.9,16,4,7,47.3,41.7,0.1,5.7,7.3,"https://fbref.com/en/squads/4eaa11d7/2021-2022/Wolfsburg-Stats"
2022,"Wolves","Premier League","team",26,38,35,401,133,33.2,10.55,3.5,0.08,0.26,18.6,13,1,1,37.5,36.8,0.09,-2.5,-2.8,"https://fbref.com/en/squads/8cec06e1/2021-2022/Wolverhampton-Wanderers-Stats"
2022,"Wolves","Premier League","opponent",26,38,42,499,158,31.7,13.13,4.16,0.07,0.21,17.4,23,9,10,56.9,49.2,0.1,-14.9,-16.2,"https://fbref.com/en/squads/8cec06e1/2021-2022/Wolverhampton-Wanderers-Stats"
2023,"Ajaccio","Ligue 1","team",36,38,22,311,81,26,8.18,2.13,0.05,0.2,18.1,12,6,9,36.1,29.5,0.1,-14.1,-13.5,"https://fbref.com/en/squads/7a54bb4f/2022-2023/Ajaccio-Stats"
2023,"Ajaccio","Ligue 1","opponent",36,38,72,410,152,37.1,10.79,4,0.15,0.41,17.6,18,9,10,53.9,46.3,0.12,18.1,16.7,"https://fbref.com/en/squads/7a54bb4f/2022-2023/Ajaccio-Stats"
2023,"Almería","La Liga","team",29,38,49,439,155,35.3,11.55,4.08,0.11,0.3,18.1,21,2,3,45.5,43.2,0.1,3.5,3.8,"https://fbref.com/en/squads/78ecf4bb/2022-2023/Almeria-Stats"
2023,"Almería","La Liga","opponent",29,38,64,537,198,36.9,14.13,5.21,0.11,0.3,17.4,14,4,6,62.5,57.8,0.11,1.5,2.2,"https://fbref.com/en/squads/78ecf4bb/2022-2023/Almeria-Stats"
2023,"Angers","Ligue 1","team",33,38,31,367,121,33,9.66,3.18,0.07,0.22,17.5,18,4,4,40.9,37.8,0.11,-9.9,-10.8,"https://fbref.com/en/squads/69236f98/2022-2023/Angers-Stats"
2023,"Angers","Ligue 1","opponent",33,38,77,452,187,41.4,11.89,4.92,0.15,0.36,17.1,19,9,11,61.7,53.2,0.12,15.3,14.8,"https://fbref.com/en/squads/69236f98/2022-2023/Angers-Stats"
2023,"Arsenal","Premier League","team",26,38,84,589,194,32.9,15.5,5.11,0.14,0.42,16,16,3,4,71.6,68.9,0.12,12.4,12.1,"https://fbref.com/en/squads/18bb7c10/2022-2023/Arsenal-Stats"
2023,"Arsenal","Premier League","opponent",26,38,42,337,133,39.5,8.87,3.5,0.12,0.29,16.1,8,3,5,42,38,0.11,0,1,"https://fbref.com/en/squads/18bb7c10/2022-2023/Arsenal-Stats"
2023,"Aston Villa","Premier League","team",26,38,49,427,145,34,11.24,3.82,0.11,0.32,18,18,3,4,50.3,47.2,0.11,-1.3,-1.2,"https://fbref.com/en/squads/8602292d/2022-2023/Aston-Villa-Stats"
2023,"Aston Villa","Premier League","opponent",26,38,42,424,145,34.2,11.16,3.82,0.09,0.26,16.5,14,5,6,52.5,47.9,0.12,-10.5,-10.9,"https://fbref.com/en/squads/8602292d/2022-2023/Aston-Villa-Stats"
2023,"Atalanta","Serie A","team",27,38,64,506,168,33.2,13.32,4.42,0.11,0.35,16.9,13,6,8,57.7,51.3,0.1,6.3,6.7,"https://fbref.com/en/squads/922493f3/2022-2023/Atalanta-Stats"
2023,"Atalanta","Serie A","opponent",27,38,46,447,150,33.6,11.76,3.95,0.1,0.29,19.4,19,3,3,41.4,39.2,0.09,4.6,3.8,"https://fbref.com/en/squads/922493f3/2022-2023/Atalanta-Stats"
2023,"Athletic Club","La Liga","team",26,38,46,541,157,29,14.24,4.13,0.08,0.26,17.1,13,5,7,54.2,48.7,0.09,-8.2,-7.7,"https://fbref.com/en/squads/2b390eca/2022-2023/Athletic-Club-Stats"
2023,"Athletic Club","La Liga","opponent",26,38,40,387,120,31,10.18,3.16,0.1,0.31,18,16,3,3,36.9,34.5,0.09,3.1,2.5,"https://fbref.com/en/squads/2b390eca/2022-2023/Athletic-Club-Stats"
2023,"Atlético Madrid","La Liga","team",27,38,68,538,195,36.2,14.16,5.13,0.12,0.34,17,9,1,1,61.9,61.1,0.12,6.1,5.9,"https://fbref.com/en/squads/db3b9613/2022-2023/Atletico-Madrid-Stats"
2023,"Atlético Madrid","La Liga","opponent",27,38,33,433,124,28.6,11.39,3.26,0.07,0.23,18.6,18,4,5,41.1,37.2,0.09,-8.1,-8.2,"https://fbref.com/en/squads/db3b9613/2022-2023/Atletico-Madrid-Stats"
2023,"Augsburg","Bundesliga","team",34,34,41,354,101,28.5,10.41,2.97,0.1,0.37,18.2,14,4,5,34.7,30.9,0.09,6.3,6.1,"https://fbref.com/en/squads/0cdc4311/2022-2023/Augsburg-Stats"
2023,"Augsburg","Bundesliga","opponent",34,34,61,534,198,37.1,15.71,5.82,0.11,0.3,17.3,13,1,4,58.7,55.6,0.11,2.3,4.4,"https://fbref.com/en/squads/0cdc4311/2022-2023/Augsburg-Stats"
2023,"Auxerre","Ligue 1","team",33,38,32,420,117,27.9,11.05,3.08,0.06,0.21,19.6,15,7,9,42.8,35.8,0.09,-10.8,-10.8,"https://fbref.com/en/squads/5ae09109/2022-2023/Auxerre-Stats"
2023,"Auxerre","Ligue 1","opponent",33,38,62,466,175,37.6,12.26,4.61,0.12,0.33,16.4,15,4,6,58.7,54.5,0.12,3.3,3.5,"https://fbref.com/en/squads/5ae09109/2022-2023/Auxerre-Stats"
2023,"Barcelona","La Liga","team",29,38,69,570,187,32.8,15,4.92,0.12,0.37,15.8,20,0,2,75.5,74,0.13,-6.5,-5,"https://fbref.com/en/squads/206d90db/2022-2023/Barcelona-Stats"
2023,"Barcelona","La Liga","opponent",29,38,17,328,99,30.2,8.63,2.61,0.04,0.14,17.4,6,3,3,33.2,30.8,0.1,-16.2,-16.8,"https://fbref.com/en/squads/206d90db/2022-2023/Barcelona-Stats"
2023,"Bayern Munich","Bundesliga","team",28,34,90,625,251,40.2,18.38,7.38,0.14,0.35,16.7,10,3,5,75,71,0.12,15,16,"https://fbref.com/en/squads/054efa67/2022-2023/Bayern-Munich-Stats"
2023,"Bayern Munich","Bundesliga","opponent",28,34,38,302,97,32.1,8.88,2.85,0.1,0.3,17.7,8,9,10,37.1,29.7,0.1,0.9,-0.7,"https://fbref.com/en/squads/054efa67/2022-2023/Bayern-Munich-Stats"
2023,"Betis","La Liga","team",30,38,43,411,138,33.6,10.82,3.63,0.09,0.25,18.1,21,8,9,51.3,44.3,0.11,-8.3,-9.3,"https://fbref.com/en/squads/fc536746/2022-2023/Real-Betis-Stats"
2023,"Betis","La Liga","opponent",30,38,40,463,143,30.9,12.18,3.76,0.08,0.26,17.9,24,3,3,50,47.7,0.1,-10,-10.7,"https://fbref.com/en/squads/fc536746/2022-2023/Real-Betis-Stats"
2023,"Bochum","Bundesliga","team",26,34,37,397,127,32,11.68,3.74,0.09,0.27,18.1,11,3,3,40,37.7,0.1,-3,-3.7,"https://fbref.com/en/squads/b42c6323/2022-2023/Bochum-Stats"
2023,"Bochum","Bundesliga","opponent",26,34,69,520,189,36.3,15.29,5.56,0.12,0.32,17.1,20,8,14,65.7,54.5,0.11,3.3,6.5,"https://fbref.com/en/squads/b42c6323/2022-2023/Bochum-Stats"
2023,"Bologna","Serie A","team",27,38,52,479,150,31.3,12.61,3.95,0.1,0.31,19.6,18,6,6,43.8,39.4,0.08,8.2,6.6,"https://fbref.com/en/squads/1d8099f8/2022-2023/Bologna-Stats"
2023,"Bologna","Serie A","opponent",27,38,46,474,156,32.9,12.47,4.11,0.08,0.25,17.7,14,7,9,48.7,41.7,0.09,-2.7,-2.7,"https://fbref.com/en/squads/1d8099f8/2022-2023/Bologna-Stats"
2023,"Bournemouth","Premier League","team",31,38,37,358,126,35.2,9.42,3.32,0.1,0.29,15.5,14,0,0,38.5,38.5,0.11,-1.5,-1.5,"https://fbref.com/en/squads/4ba7cbea/2022-2023/Bournemouth-Stats"
2023,"Bournemouth","Premier League","opponent",31,38,68,619,198,32,16.29,5.21,0.1,0.31,17,15,6,7,63.8,58.3,0.1,4.2,3.7,"https://fbref.com/en/squads/4ba7cbea/2022-2023/Bournemouth-Stats"
2023,"Brentford","Premier League","team",25,38,56,400,147,36.8,10.53,3.87,0.12,0.33,15.7,14,7,8,56.3,50.1,0.13,-0.3,-1.1,"https://fbref.com/en/squads/cd051869/2022-2023/Brentford-Stats"
2023,"Brentford","Premier League","opponent",25,38,43,557,195,35,14.66,5.13,0.07,0.21,18.4,13,2,2,48.8,47.6,0.09,-5.8,-6.6,"https://fbref.com/en/squads/cd051869/2022-2023/Brentford-Stats"
2023,"Brest","Ligue 1","team",29,38,43,417,132,31.7,10.97,3.47,0.09,0.27,17.4,13,7,8,43.4,37.1,0.09,-0.4,-1.1,"https://fbref.com/en/squads/fb08dbb3/2022-2023/Brest-Stats"
2023,"Brest","Ligue 1","opponent",29,38,52,480,170,35.4,12.63,4.47,0.09,0.26,16.3,17,7,9,56.1,49,0.1,-4.1,-4,"https://fbref.com/en/squads/fb08dbb3/2022-2023/Brest-Stats"
2023,"Brighton","Premier League","team",29,38,68,607,219,36.1,15.97,5.76,0.1,0.28,16.8,12,6,6,73.3,68.9,0.12,-5.3,-6.9,"https://fbref.com/en/squads/d07537b9/2022-2023/Brighton-and-Hove-Albion-Stats"
2023,"Brighton","Premier League","opponent",29,38,47,380,123,32.4,10,3.24,0.11,0.33,16.2,15,6,8,50.2,43.7,0.12,-3.2,-2.7,"https://fbref.com/en/squads/d07537b9/2022-2023/Brighton-and-Hove-Albion-Stats"
2023,"Celta Vigo","La Liga","team",26,38,41,470,160,34,12.37,4.21,0.08,0.24,19,19,2,3,42.6,40.3,0.09,-1.6,-1.3,"https://fbref.com/en/squads/f25da7fb/2022-2023/Celta-Vigo-Stats"
2023,"Celta Vigo","La Liga","opponent",26,38,52,379,127,33.5,9.97,3.34,0.12,0.37,17.3,14,5,8,45.4,39.2,0.11,6.6,7.8,"https://fbref.com/en/squads/f25da7fb/2022-2023/Celta-Vigo-Stats"
2023,"Chelsea","Premier League","team",32,38,37,481,151,31.4,12.66,3.97,0.07,0.23,16.8,10,3,3,49.5,47.2,0.1,-12.5,-13.2,"https://fbref.com/en/squads/cff3d9bb/2022-2023/Chelsea-Stats"
2023,"Chelsea","Premier League","opponent",32,38,44,437,158,36.2,11.5,4.16,0.1,0.27,16.7,10,1,1,52.5,51.7,0.12,-8.5,-8.7,"https://fbref.com/en/squads/cff3d9bb/2022-2023/Chelsea-Stats"
2023,"Clermont Foot","Ligue 1","team",28,38,44,393,139,35.4,10.34,3.66,0.09,0.27,18.3,16,7,10,47.5,39.6,0.1,-3.5,-2.6,"https://fbref.com/en/squads/d9676424/2022-2023/Clermont-Foot-Stats"
2023,"Clermont Foot","Ligue 1","opponent",28,38,49,475,152,32,12.5,4,0.09,0.27,18.1,19,8,12,58.2,48.7,0.1,-9.2,-7.7,"https://fbref.com/en/squads/d9676424/2022-2023/Clermont-Foot-Stats"
2023,"Cremonese","Serie A","team",33,38,35,458,122,26.6,12.05,3.21,0.07,0.25,18.5,15,5,7,38.7,33.2,0.07,-3.7,-3.2,"https://fbref.com/en/squads/9aad3a77/2022-2023/Cremonese-Stats"
2023,"Cremonese","Serie A","opponent",33,38,68,576,220,38.2,15.16,5.79,0.11,0.29,17.2,22,5,5,66.1,62.2,0.11,1.9,0.8,"https://fbref.com/en/squads/9aad3a77/2022-2023/Cremonese-Stats"
2023,"Crystal Palace","Premier League","team",26,38,38,423,133,31.4,11.13,3.5,0.09,0.28,17.6,23,1,3,39.3,36.8,0.09,-1.3,0.2,"https://fbref.com/en/squads/47c64c55/2022-2023/Crystal-Palace-Stats"
2023,"Crystal Palace","Premier League","opponent",26,38,46,452,156,34.5,11.89,4.11,0.09,0.27,16.2,14,4,4,48.1,44.9,0.1,-2.1,-2.9,"https://fbref.com/en/squads/47c64c55/2022-2023/Crystal-Palace-Stats"
2023,"Cádiz","La Liga","team",38,38,29,390,108,27.7,10.26,2.84,0.06,0.23,18.2,12,4,5,41.5,37.7,0.1,-12.5,-12.7,"https://fbref.com/en/squads/ee7c297c/2022-2023/Cadiz-Stats"
2023,"Cádiz","La Liga","opponent",38,38,53,541,192,35.5,14.24,5.05,0.08,0.23,17.5,24,9,10,61.6,53.8,0.1,-8.6,-9.8,"https://fbref.com/en/squads/ee7c297c/2022-2023/Cadiz-Stats"
2023,"Dortmund","Bundesliga","team",30,34,81,558,219,39.2,16.41,6.44,0.14,0.35,16.6,20,4,6,71.1,66.5,0.12,9.9,10.5,"https://fbref.com/en/squads/add600ae/2022-2023/Dortmund-Stats"
2023,"Dortmund","Bundesliga","opponent",30,34,43,409,150,36.7,12.03,4.41,0.1,0.28,17.8,9,1,1,43.2,42.4,0.11,-0.2,-0.4,"https://fbref.com/en/squads/add600ae/2022-2023/Dortmund-Stats"
2023,"Eint Frankfurt","Bundesliga","team",28,34,56,399,132,33.1,11.74,3.88,0.13,0.38,16.9,14,6,6,52.1,47.4,0.12,3.9,2.6,"https://fbref.com/en/squads/f0ac8ee6/2022-2023/Eintracht-Frankfurt-Stats"
2023,"Eint Frankfurt","Bundesliga","opponent",28,34,51,370,133,35.9,10.88,3.91,0.13,0.37,16.4,12,2,2,43.5,41.9,0.12,7.5,7.1,"https://fbref.com/en/squads/f0ac8ee6/2022-2023/Eintracht-Frankfurt-Stats"
2023,"Elche","La Liga","team",32,38,30,400,124,31,10.53,3.26,0.07,0.21,16.9,10,4,5,37.5,33.6,0.09,-7.5,-7.6,"https://fbref.com/en/squads/6c8b07df/2022-2023/Elche-Stats"
2023,"Elche","La Liga","opponent",32,38,65,551,198,35.9,14.5,5.21,0.11,0.29,17.3,22,7,10,70,62.1,0.12,-5,-4.1,"https://fbref.com/en/squads/6c8b07df/2022-2023/Elche-Stats"
2023,"Empoli","Serie A","team",32,38,35,447,129,28.9,11.76,3.39,0.07,0.26,18.3,19,2,2,38.8,37.2,0.09,-3.8,-4.2,"https://fbref.com/en/squads/a3d88bd8/2022-2023/Empoli-Stats"
2023,"Empoli","Serie A","opponent",32,38,48,607,154,25.4,15.97,4.05,0.07,0.29,17.2,21,4,6,58.3,53.7,0.09,-10.3,-9.7,"https://fbref.com/en/squads/a3d88bd8/2022-2023/Empoli-Stats"
2023,"Espanyol","La Liga","team",33,38,51,417,151,36.2,10.97,3.97,0.11,0.3,17.3,13,5,5,48.3,44.4,0.11,2.7,1.6,"https://fbref.com/en/squads/a8661628/2022-2023/Espanyol-Stats"
2023,"Espanyol","La Liga","opponent",33,38,67,539,177,32.8,14.18,4.66,0.12,0.35,17.2,15,5,6,59.8,55.3,0.1,7.2,6.7,"https://fbref.com/en/squads/a8661628/2022-2023/Espanyol-Stats"
2023,"Everton","Premier League","team",28,38,32,426,143,33.6,11.21,3.76,0.07,0.2,16.8,12,3,3,45.2,42.8,0.1,-13.2,-13.8,"https://fbref.com/en/squads/d3fd31cc/2022-2023/Everton-Stats"
2023,"Everton","Premier League","opponent",28,38,57,570,179,31.4,15,4.71,0.09,0.29,16.4,15,5,6,65.5,60.9,0.11,-8.5,-8.9,"https://fbref.com/en/squads/d3fd31cc/2022-2023/Everton-Stats"
2023,"Fiorentina","Serie A","team",30,38,51,597,171,28.6,15.71,4.5,0.08,0.27,17.6,23,4,6,55,50.8,0.09,-4,-3.8,"https://fbref.com/en/squads/421387cf/2022-2023/Fiorentina-Stats"
2023,"Fiorentina","Serie A","opponent",30,38,41,338,112,33.1,8.89,2.95,0.1,0.3,16.4,8,7,8,43.4,37.4,0.11,-2.4,-3.4,"https://fbref.com/en/squads/421387cf/2022-2023/Fiorentina-Stats"
2023,"Freiburg","Bundesliga","team",27,34,51,412,167,40.5,12.12,4.91,0.11,0.26,17.1,16,7,8,47.9,41.6,0.11,3.1,2.4,"https://fbref.com/en/squads/a486e511/2022-2023/Freiburg-Stats"
2023,"Freiburg","Bundesliga","opponent",27,34,44,438,145,33.1,12.88,4.26,0.09,0.27,17.3,9,5,6,48.8,44.1,0.1,-4.8,-5.1,"https://fbref.com/en/squads/a486e511/2022-2023/Freiburg-Stats"
2023,"Fulham","Premier League","team",29,38,52,420,137,32.6,11.05,3.61,0.11,0.34,17.3,17,5,9,46.2,39.1,0.1,5.8,7.9,"https://fbref.com/en/squads/fd962109/2022-2023/Fulham-Stats"
2023,"Fulham","Premier League","opponent",29,38,51,497,188,37.8,13.08,4.95,0.09,0.23,16.7,20,7,8,63.6,57.8,0.12,-12.6,-13.8,"https://fbref.com/en/squads/fd962109/2022-2023/Fulham-Stats"
2023,"Getafe","La Liga","team",25,38,34,365,116,31.8,9.61,3.05,0.08,0.25,18,19,5,8,36.7,30.4,0.09,-2.7,-1.4,"https://fbref.com/en/squads/7848bd64/2022-2023/Getafe-Stats"
2023,"Getafe","La Liga","opponent",25,38,43,480,158,32.9,12.63,4.16,0.08,0.25,19.7,22,4,8,46,39.8,0.09,-3,-0.8,"https://fbref.com/en/squads/7848bd64/2022-2023/Getafe-Stats"
2023,"Girona","La Liga","team",29,38,55,446,160,35.9,11.74,4.21,0.11,0.29,17.2,6,8,9,50.6,43.8,0.1,4.4,3.2,"https://fbref.com/en/squads/9024a00a/2022-2023/Girona-Stats"
2023,"Girona","La Liga","opponent",29,38,55,485,161,33.2,12.76,4.24,0.1,0.3,18,13,6,8,54.9,48.6,0.1,0.1,0.4,"https://fbref.com/en/squads/9024a00a/2022-2023/Girona-Stats"
2023,"Gladbach","Bundesliga","team",27,34,52,403,166,41.2,11.85,4.88,0.12,0.29,17.3,12,4,6,52.1,47.5,0.12,-0.1,0.5,"https://fbref.com/en/squads/32f3ee20/2022-2023/Monchengladbach-Stats"
2023,"Gladbach","Bundesliga","opponent",27,34,54,476,174,36.6,14,5.12,0.1,0.28,17.4,18,6,6,53.4,48.7,0.11,0.6,-0.7,"https://fbref.com/en/squads/32f3ee20/2022-2023/Monchengladbach-Stats"
2023,"Hellas Verona","Serie A","team",36,38,29,415,116,28,10.92,3.05,0.07,0.24,18.6,13,1,1,35.8,35.1,0.09,-6.8,-7.1,"https://fbref.com/en/squads/0e72edf2/2022-2023/Hellas-Verona-Stats"
