"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","MP_Playing.Time","Min_Playing.Time","Mn_per_MP_Playing.Time","Min_percent_Playing.Time","Mins_Per_90_Playing.Time","Starts_Starts","Mn_per_Start_Starts","Compl_Starts","Subs_Subs","Mn_per_Sub_Subs","unSub_Subs","PPM_Team.Success","onG_Team.Success","onGA_Team.Success","plus_per__minus__Team.Success","plus_per__minus_90_Team.Success","onxG_Team.Success..xG.","onxGA_Team.Success..xG","xGplus_per__minus__Team.Success..xG","xGplus_per__minus_90_Team.Success..xG","Url"
2020,"Nantes","Ligue 1","team",29,25.4,28,2520,90,100,28,308,86,NA,71,17,124,1.32,28,31,-3,-0.11,30.2,31.5,-1.2,-0.04,"https://fbref.com/en/squads/d7a486cd/2019-2020/Nantes-Stats"
2020,"Nantes","Ligue 1","opponent",29,26.3,28,2520,90,100,28,308,86,225,81,19,114,1.54,31,28,3,0.11,31.5,30.2,1.2,0.04,"https://fbref.com/en/squads/d7a486cd/2019-2020/Nantes-Stats"
2020,"Napoli","Serie A","team",25,26.9,38,3420,90,100,38,418,83,NA,135,21,277,1.63,61,50,11,0.29,61.7,44.7,16.9,0.45,"https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats"
2020,"Napoli","Serie A","opponent",25,27,38,3420,90,100,38,418,83,NA,131,19,285,1.16,50,61,-11,-0.29,44.7,61.7,-16.9,-0.45,"https://fbref.com/en/squads/d48ad4ff/2019-2020/Napoli-Stats"
2020,"Newcastle Utd","Premier League","team",28,26.5,38,3420,90,100,38,418,84,NA,118,20,166,1.16,38,58,-20,-0.53,35.5,65.6,-30.1,-0.79,"https://fbref.com/en/squads/b2b47a98/2019-2020/Newcastle-United-Stats"
2020,"Newcastle Utd","Premier League","opponent",28,26.5,38,3420,90,100,38,418,84,NA,108,18,176,1.55,58,38,20,0.53,65.6,35.5,30.1,0.79,"https://fbref.com/en/squads/b2b47a98/2019-2020/Newcastle-United-Stats"
2020,"Nice","Ligue 1","team",31,23.9,28,2520,90,100,28,308,84,NA,82,18,114,1.46,41,38,3,0.11,35.7,43.9,-8.2,-0.29,"https://fbref.com/en/squads/132ebc33/2019-2020/Nice-Stats"
2020,"Nice","Ligue 1","opponent",31,26.1,28,2520,90,100,28,308,84,219,81,24,115,1.25,38,41,-3,-0.11,43.9,35.7,8.2,0.29,"https://fbref.com/en/squads/132ebc33/2019-2020/Nice-Stats"
2020,"Norwich City","Premier League","team",30,26,38,3420,90,100,38,418,85,NA,126,17,157,0.55,26,75,-49,-1.29,37,66.5,-29.5,-0.78,"https://fbref.com/en/squads/1c781004/2019-2020/Norwich-City-Stats"
2020,"Norwich City","Premier League","opponent",30,26.5,38,3420,90,100,38,418,85,NA,119,19,164,2.29,75,26,49,1.29,66.5,37,29.5,0.78,"https://fbref.com/en/squads/1c781004/2019-2020/Norwich-City-Stats"
2020,"Nîmes","Ligue 1","team",28,25.4,28,2520,90,100,28,308,85,NA,80,15,116,0.96,29,44,-15,-0.54,30.3,40.9,-10.6,-0.38,"https://fbref.com/en/squads/1cbf5f9e/Nimes-Stats"
2020,"Nîmes","Ligue 1","opponent",28,26,28,2520,90,100,28,308,85,220,79,19,116,1.82,44,29,15,0.54,40.9,30.3,10.6,0.38,"https://fbref.com/en/squads/1cbf5f9e/Nimes-Stats"
2020,"Osasuna","La Liga","team",31,27.7,38,3420,90,100,38,418,83,NA,129,20,185,1.37,46,54,-8,-0.21,49.4,49.4,0.1,0,"https://fbref.com/en/squads/03c57e2b/2019-2020/Osasuna-Stats"
2020,"Osasuna","La Liga","opponent",31,27,38,3420,90,100,38,418,83,NA,128,20,184,1.29,54,46,8,0.21,49.4,49.4,-0.1,0,"https://fbref.com/en/squads/03c57e2b/2019-2020/Osasuna-Stats"
2020,"Paderborn 07","Bundesliga","team",27,25.7,34,3060,90,100,34,374,83,NA,119,22,187,0.59,37,74,-37,-1.09,39.2,67.3,-28.1,-0.83,"https://fbref.com/en/squads/d9f93f02/2019-2020/Paderborn-07-Stats"
2020,"Paderborn 07","Bundesliga","opponent",27,26.1,34,3060,90,100,34,374,83,NA,111,20,187,2.18,74,37,37,1.09,67.3,39.2,28.1,0.83,"https://fbref.com/en/squads/d9f93f02/2019-2020/Paderborn-07-Stats"
2020,"Paris S-G","Ligue 1","team",31,27.2,27,2430,90,100,27,297,84,NA,79,23,110,2.52,75,24,51,1.89,74.2,23.1,51.1,1.89,"https://fbref.com/en/squads/e2d8892c/2019-2020/Paris-Saint-Germain-Stats"
2020,"Paris S-G","Ligue 1","opponent",31,26.1,27,2430,90,100,27,297,84,214,78,21,110,0.41,24,75,-51,-1.89,23.1,74.2,-51.1,-1.89,"https://fbref.com/en/squads/e2d8892c/2019-2020/Paris-Saint-Germain-Stats"
2020,"Parma","Serie A","team",25,28.8,38,3420,90,100,38,418,83,NA,136,22,244,1.29,56,57,-1,-0.03,48.4,64.3,-15.9,-0.42,"https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats"
2020,"Parma","Serie A","opponent",25,26.9,38,3420,90,100,38,418,83,NA,129,23,295,1.53,57,56,1,0.03,64.3,48.4,15.9,0.42,"https://fbref.com/en/squads/eab4234c/2019-2020/Parma-Stats"
2020,"RB Leipzig","Bundesliga","team",29,24.2,34,3060,90,100,34,374,83,NA,113,23,182,1.94,81,37,44,1.29,71.3,38.8,32.6,0.96,"https://fbref.com/en/squads/acbb6a5b/2019-2020/RB-Leipzig-Stats"
2020,"RB Leipzig","Bundesliga","opponent",29,25.9,34,3060,90,100,34,374,83,NA,116,21,185,0.71,37,81,-44,-1.29,38.8,71.3,-32.6,-0.96,"https://fbref.com/en/squads/acbb6a5b/2019-2020/RB-Leipzig-Stats"
2020,"Real Madrid","La Liga","team",26,27.6,38,3420,90,100,38,418,85,NA,120,18,198,2.29,70,25,45,1.18,67.9,33.3,34.6,0.91,"https://fbref.com/en/squads/53a2f082/2019-2020/Real-Madrid-Stats"
2020,"Real Madrid","La Liga","opponent",26,27,38,3420,90,100,38,418,85,NA,133,23,185,0.47,25,70,-45,-1.18,33.3,67.9,-34.6,-0.91,"https://fbref.com/en/squads/53a2f082/2019-2020/Real-Madrid-Stats"
2020,"Real Sociedad","La Liga","team",27,24.8,38,3420,90,100,38,418,83,NA,126,22,195,1.47,56,48,8,0.21,48.9,43,5.8,0.15,"https://fbref.com/en/squads/e31d1cd9/2019-2020/Real-Sociedad-Stats"
2020,"Real Sociedad","La Liga","opponent",27,27.3,38,3420,90,100,38,418,83,NA,130,19,187,1.32,48,56,-8,-0.21,43,48.9,-5.8,-0.15,"https://fbref.com/en/squads/e31d1cd9/2019-2020/Real-Sociedad-Stats"
2020,"Reims","Ligue 1","team",26,25.3,28,2520,90,100,28,308,85,NA,81,18,115,1.46,26,21,5,0.18,30.6,28.5,2.1,0.08,"https://fbref.com/en/squads/7fdd64e0/2019-2020/Reims-Stats"
2020,"Reims","Ligue 1","opponent",26,26,28,2520,90,100,28,308,85,227,79,20,117,1.14,21,26,-5,-0.18,28.5,30.6,-2.1,-0.08,"https://fbref.com/en/squads/7fdd64e0/2019-2020/Reims-Stats"
2020,"Rennes","Ligue 1","team",26,25.5,28,2520,90,100,28,308,85,NA,83,17,111,1.79,38,24,14,0.5,37.1,30.2,6.9,0.25,"https://fbref.com/en/squads/b3072e00/2019-2020/Rennes-Stats"
2020,"Rennes","Ligue 1","opponent",26,26.2,28,2520,90,100,28,308,85,224,82,19,114,1.04,24,38,-14,-0.5,30.2,37.1,-6.9,-0.25,"https://fbref.com/en/squads/b3072e00/2019-2020/Rennes-Stats"
2020,"Roma","Serie A","team",31,26.9,38,3420,90,100,38,418,83,NA,131,21,272,1.84,77,51,26,0.68,73.2,49.4,23.9,0.63,"https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats"
2020,"Roma","Serie A","opponent",31,27,38,3420,90,100,38,418,83,NA,132,22,297,0.97,51,77,-26,-0.68,49.4,73.2,-23.9,-0.63,"https://fbref.com/en/squads/cf74a709/2019-2020/Roma-Stats"
2020,"SPAL","Serie A","team",34,27.5,38,3420,90,100,38,418,83,NA,129,22,307,0.53,27,77,-50,-1.32,40.7,68.6,-27.9,-0.73,"https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats"
2020,"SPAL","Serie A","opponent",34,27,38,3420,90,100,38,418,83,NA,127,21,292,2.34,77,27,50,1.32,68.6,40.7,27.9,0.73,"https://fbref.com/en/squads/1d2fe027/2019-2020/SPAL-Stats"
2020,"Saint-Étienne","Ligue 1","team",31,27,28,2520,90,100,28,308,84,NA,82,23,114,1.07,29,45,-16,-0.57,31.4,38.8,-7.4,-0.26,"https://fbref.com/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats"
2020,"Saint-Étienne","Ligue 1","opponent",31,26,28,2520,90,100,28,308,84,227,80,19,116,1.71,45,29,16,0.57,38.8,31.4,7.4,0.26,"https://fbref.com/en/squads/d298ef2c/2019-2020/Saint-Etienne-Stats"
2020,"Sampdoria","Serie A","team",31,26,38,3420,90,100,38,418,82,NA,127,24,321,1.11,48,65,-17,-0.45,50.2,54.9,-4.7,-0.12,"https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats"
2020,"Sampdoria","Serie A","opponent",31,26.9,38,3420,90,100,38,418,82,NA,133,22,302,1.74,65,48,17,0.45,54.9,50.2,4.7,0.12,"https://fbref.com/en/squads/8ff9e3b3/2019-2020/Sampdoria-Stats"
2020,"Sassuolo","Serie A","team",31,26.4,38,3420,90,100,38,418,83,NA,138,21,306,1.34,69,63,6,0.16,52.9,62,-9.2,-0.24,"https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats"
2020,"Sassuolo","Serie A","opponent",31,27,38,3420,90,100,38,418,83,NA,133,25,292,1.42,63,69,-6,-0.16,62,52.9,9.2,0.24,"https://fbref.com/en/squads/e2befd26/2019-2020/Sassuolo-Stats"
2020,"Schalke 04","Bundesliga","team",29,24.6,34,3060,90,100,34,374,84,NA,106,21,179,1.15,38,58,-20,-0.59,37.8,51.6,-13.8,-0.41,"https://fbref.com/en/squads/c539e393/2019-2020/Schalke-04-Stats"
2020,"Schalke 04","Bundesliga","opponent",29,26.2,34,3060,90,100,34,374,84,NA,109,20,190,1.5,58,38,20,0.59,51.6,37.8,13.8,0.41,"https://fbref.com/en/squads/c539e393/2019-2020/Schalke-04-Stats"
2020,"Sevilla","La Liga","team",26,27.7,38,3420,90,100,38,418,83,NA,133,23,187,1.84,54,34,20,0.53,53.2,36.1,17.1,0.45,"https://fbref.com/en/squads/ad2be733/2019-2020/Sevilla-Stats"
2020,"Sevilla","La Liga","opponent",26,27.2,38,3420,90,100,38,418,83,NA,131,24,191,0.82,34,54,-20,-0.53,36.1,53.2,-17.1,-0.45,"https://fbref.com/en/squads/ad2be733/2019-2020/Sevilla-Stats"
2020,"Sheffield Utd","Premier League","team",26,26.9,38,3420,90,100,38,418,84,NA,110,22,171,1.42,39,39,0,0,43,51,-7.9,-0.21,"https://fbref.com/en/squads/1df6b87e/2019-2020/Sheffield-United-Stats"
2020,"Sheffield Utd","Premier League","opponent",26,26.7,38,3420,90,100,38,418,84,NA,110,18,175,1.26,39,39,0,0,51,43,7.9,0.21,"https://fbref.com/en/squads/1df6b87e/2019-2020/Sheffield-United-Stats"
2020,"Southampton","Premier League","team",25,25.9,38,3420,90,100,38,418,85,NA,111,18,171,1.37,51,60,-9,-0.24,56.1,52.8,3.3,0.09,"https://fbref.com/en/squads/33c895d4/2019-2020/Southampton-Stats"
2020,"Southampton","Premier League","opponent",25,26.5,38,3420,90,100,38,418,85,NA,113,21,170,1.45,60,51,9,0.24,52.8,56.1,-3.3,-0.09,"https://fbref.com/en/squads/33c895d4/2019-2020/Southampton-Stats"
2020,"Strasbourg","Ligue 1","team",25,25.8,27,2430,90,100,27,297,86,NA,80,15,109,1.41,32,32,0,0,34.2,32.2,2,0.07,"https://fbref.com/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats"
2020,"Strasbourg","Ligue 1","opponent",25,26,27,2430,90,100,27,297,86,218,77,20,112,1.41,32,32,0,0,32.2,34.2,-2,-0.07,"https://fbref.com/en/squads/c0d3eab4/2019-2020/Strasbourg-Stats"
2020,"Torino","Serie A","team",27,27.3,38,3420,90,100,38,418,84,NA,118,21,277,1.05,46,68,-22,-0.58,44.8,60.8,-16,-0.42,"https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats"
2020,"Torino","Serie A","opponent",27,27,38,3420,90,100,38,418,84,NA,129,21,295,1.76,68,46,22,0.58,60.8,44.8,16,0.42,"https://fbref.com/en/squads/105360fe/2019-2020/Torino-Stats"
2020,"Tottenham","Premier League","team",29,26.7,38,3420,90,100,38,418,85,NA,113,18,171,1.55,61,47,14,0.37,47.9,54.2,-6.3,-0.17,"https://fbref.com/en/squads/361ca564/2019-2020/Tottenham-Hotspur-Stats"
2020,"Tottenham","Premier League","opponent",29,26.7,38,3420,90,100,38,418,85,NA,106,17,175,1.16,47,61,-14,-0.37,54.2,47.9,6.3,0.17,"https://fbref.com/en/squads/361ca564/2019-2020/Tottenham-Hotspur-Stats"
2020,"Toulouse","Ligue 1","team",30,25.1,28,2520,90,100,28,308,84,NA,82,20,113,0.46,22,58,-36,-1.29,31.7,45.6,-13.9,-0.5,"https://fbref.com/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats"
2020,"Toulouse","Ligue 1","opponent",30,26.1,28,2520,90,100,28,308,84,225,83,20,113,2.39,58,22,36,1.29,45.6,31.7,13.9,0.5,"https://fbref.com/en/squads/3f8c4b5f/2019-2020/Toulouse-Stats"
2020,"Udinese","Serie A","team",25,26.5,38,3420,90,100,38,418,84,NA,124,19,299,1.18,37,51,-14,-0.37,41.6,53.4,-11.8,-0.31,"https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats"
2020,"Udinese","Serie A","opponent",25,27.2,38,3420,90,100,38,418,84,NA,124,24,295,1.58,51,37,14,0.37,53.4,41.6,11.8,0.31,"https://fbref.com/en/squads/04eea015/2019-2020/Udinese-Stats"
2020,"Union Berlin","Bundesliga","team",26,27.7,34,3060,90,100,34,374,84,NA,113,20,193,1.21,41,58,-17,-0.5,41.4,54.3,-12.8,-0.38,"https://fbref.com/en/squads/7a41008f/2019-2020/Union-Berlin-Stats"
2020,"Union Berlin","Bundesliga","opponent",26,26.2,34,3060,90,100,34,374,84,NA,110,20,184,1.65,58,41,17,0.5,54.3,41.4,12.8,0.38,"https://fbref.com/en/squads/7a41008f/2019-2020/Union-Berlin-Stats"
2020,"Valencia","La Liga","team",28,27,38,3420,90,100,38,418,83,NA,132,22,187,1.39,46,53,-7,-0.18,43.3,56,-12.7,-0.33,"https://fbref.com/en/squads/dcc91a7b/2019-2020/Valencia-Stats"
2020,"Valencia","La Liga","opponent",28,27.1,38,3420,90,100,38,418,83,NA,128,19,187,1.32,53,46,7,0.18,56,43.3,12.7,0.33,"https://fbref.com/en/squads/dcc91a7b/2019-2020/Valencia-Stats"
2020,"Valladolid","La Liga","team",30,27.1,38,3420,90,100,38,418,83,NA,126,22,179,1.11,32,43,-11,-0.29,36.6,54.5,-18,-0.47,"https://fbref.com/en/squads/17859612/2019-2020/Valladolid-Stats"
2020,"Valladolid","La Liga","opponent",30,27.3,38,3420,90,100,38,418,83,NA,126,21,180,1.5,43,32,11,0.29,54.5,36.6,18,0.47,"https://fbref.com/en/squads/17859612/2019-2020/Valladolid-Stats"
2020,"Villarreal","La Liga","team",25,27.6,38,3420,90,100,38,418,84,NA,132,20,188,1.58,63,49,14,0.37,63.6,46.3,17.3,0.45,"https://fbref.com/en/squads/2a8183b3/2019-2020/Villarreal-Stats"
2020,"Villarreal","La Liga","opponent",25,27.2,38,3420,90,100,38,418,84,NA,134,21,181,1.26,49,63,-14,-0.37,46.3,63.6,-17.3,-0.45,"https://fbref.com/en/squads/2a8183b3/2019-2020/Villarreal-Stats"
2020,"Watford","Premier League","team",26,28.9,38,3420,90,100,38,418,84,NA,113,20,171,0.89,36,64,-28,-0.74,48.9,58.1,-9.3,-0.24,"https://fbref.com/en/squads/2abfe087/2019-2020/Watford-Stats"
2020,"Watford","Premier League","opponent",26,26.5,38,3420,90,100,38,418,84,NA,105,21,179,1.84,64,36,28,0.74,58.1,48.9,9.3,0.24,"https://fbref.com/en/squads/2abfe087/2019-2020/Watford-Stats"
2020,"Werder Bremen","Bundesliga","team",30,26.7,34,3060,90,100,34,374,84,NA,117,18,168,0.91,42,69,-27,-0.79,39.4,55.4,-16,-0.47,"https://fbref.com/en/squads/62add3bf/2019-2020/Werder-Bremen-Stats"
2020,"Werder Bremen","Bundesliga","opponent",30,25.9,34,3060,90,100,34,374,84,NA,110,22,192,1.88,69,42,27,0.79,55.4,39.4,16,0.47,"https://fbref.com/en/squads/62add3bf/2019-2020/Werder-Bremen-Stats"
2020,"West Ham","Premier League","team",29,27.4,38,3420,90,100,38,418,85,NA,107,21,177,1.03,49,62,-13,-0.34,48.6,63.8,-15.2,-0.4,"https://fbref.com/en/squads/7c21e445/2019-2020/West-Ham-United-Stats"
2020,"West Ham","Premier League","opponent",29,26.6,38,3420,90,100,38,418,85,NA,113,19,171,1.74,62,49,13,0.34,63.8,48.6,15.2,0.4,"https://fbref.com/en/squads/7c21e445/2019-2020/West-Ham-United-Stats"
2020,"Wolfsburg","Bundesliga","team",26,26,34,3060,90,100,34,374,85,NA,106,18,199,1.44,48,46,2,0.06,52.8,42.9,9.9,0.29,"https://fbref.com/en/squads/4eaa11d7/2019-2020/Wolfsburg-Stats"
2020,"Wolfsburg","Bundesliga","opponent",26,26.1,34,3060,90,100,34,374,85,NA,115,20,183,1.26,46,48,-2,-0.06,42.9,52.8,-9.9,-0.29,"https://fbref.com/en/squads/4eaa11d7/2019-2020/Wolfsburg-Stats"
2020,"Wolves","Premier League","team",21,26.6,38,3420,90,100,38,418,86,NA,97,19,187,1.55,51,40,11,0.29,54.1,38,16.1,0.42,"https://fbref.com/en/squads/8cec06e1/2019-2020/Wolverhampton-Wanderers-Stats"
2020,"Wolves","Premier League","opponent",21,26.5,38,3420,90,100,38,418,86,NA,116,22,167,1.08,40,51,-11,-0.29,38,54.1,-16.1,-0.42,"https://fbref.com/en/squads/8cec06e1/2019-2020/Wolverhampton-Wanderers-Stats"
2021,"Alavés","La Liga","team",30,28.7,38,3420,90,100,38,418,82,248,163,20,254,1,36,57,-21,-0.55,42.6,49.9,-7.3,-0.19,"https://fbref.com/en/squads/8d6fd021/2020-2021/Alaves-Stats"
2021,"Alavés","La Liga","opponent",30,27.5,38,3420,90,100,38,418,82,253,163,20,241,1.71,57,36,21,0.55,49.9,42.6,7.3,0.19,"https://fbref.com/en/squads/8d6fd021/2020-2021/Alaves-Stats"
2021,"Angers","Ligue 1","team",31,27.9,38,3420,90,100,38,418,81,247,170,21,168,1.16,40,58,-18,-0.47,41.6,52.3,-10.7,-0.28,"https://fbref.com/en/squads/69236f98/2020-2021/Angers-Stats"
2021,"Angers","Ligue 1","opponent",31,26,38,3420,90,100,38,418,81,251,164,18,170,1.63,58,40,18,0.47,52.3,41.6,10.7,0.28,"https://fbref.com/en/squads/69236f98/2020-2021/Angers-Stats"
2021,"Arminia","Bundesliga","team",26,26,34,3060,90,100,34,374,83,227,147,17,157,1.03,26,52,-26,-0.76,32.9,56.8,-23.9,-0.7,"https://fbref.com/en/squads/247c4b67/2020-2021/Arminia-Stats"
2021,"Arminia","Bundesliga","opponent",26,25.9,34,3060,90,100,34,374,83,232,141,21,159,1.74,52,26,26,0.76,56.8,32.9,23.9,0.7,"https://fbref.com/en/squads/247c4b67/2020-2021/Arminia-Stats"
2021,"Arsenal","Premier League","team",29,25.9,38,3420,90,100,38,418,84,301,114,19,201,1.61,55,39,16,0.42,51.7,43,8.8,0.23,"https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats"
2021,"Arsenal","Premier League","opponent",29,26.7,38,3420,90,100,38,418,84,320,100,21,215,1.21,39,55,-16,-0.42,43,51.7,-8.8,-0.23,"https://fbref.com/en/squads/18bb7c10/2020-2021/Arsenal-Stats"
2021,"Aston Villa","Premier League","team",24,25.2,38,3420,90,100,38,418,86,324,91,17,229,1.45,55,46,9,0.24,52.5,51.1,1.5,0.04,"https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats"
2021,"Aston Villa","Premier League","opponent",24,26.7,38,3420,90,100,38,418,86,309,103,21,216,1.37,46,55,-9,-0.24,51.1,52.5,-1.5,-0.04,"https://fbref.com/en/squads/8602292d/2020-2021/Aston-Villa-Stats"
2021,"Atalanta","Serie A","team",30,27.3,38,3420,90,100,38,418,80,240,176,23,253,2.05,90,47,43,1.13,74.7,41,33.7,0.89,"https://fbref.com/en/squads/922493f3/2020-2021/Atalanta-Stats"
2021,"Atalanta","Serie A","opponent",30,27,38,3420,90,100,38,418,80,251,165,24,276,0.71,47,90,-43,-1.13,41,74.7,-33.7,-0.89,"https://fbref.com/en/squads/922493f3/2020-2021/Atalanta-Stats"
2021,"Athletic Club","La Liga","team",27,26.6,38,3420,90,100,38,418,81,240,177,22,242,1.21,46,42,4,0.11,42.8,37.5,5.3,0.14,"https://fbref.com/en/squads/2b390eca/2020-2021/Athletic-Club-Stats"
2021,"Athletic Club","La Liga","opponent",27,27.6,38,3420,90,100,38,418,81,251,163,21,240,1.45,42,46,-4,-0.11,37.5,42.8,-5.3,-0.14,"https://fbref.com/en/squads/2b390eca/2020-2021/Athletic-Club-Stats"
2021,"Atlético Madrid","La Liga","team",25,27.3,38,3420,90,100,38,418,82,272,148,23,231,2.26,67,25,42,1.11,52.8,37.1,15.7,0.41,"https://fbref.com/en/squads/db3b9613/2020-2021/Atletico-Madrid-Stats"
2021,"Atlético Madrid","La Liga","opponent",25,27.5,38,3420,90,100,38,418,82,258,157,20,251,0.53,25,67,-42,-1.11,37.1,52.8,-15.7,-0.41,"https://fbref.com/en/squads/db3b9613/2020-2021/Atletico-Madrid-Stats"
2021,"Augsburg","Bundesliga","team",25,27,34,3060,90,100,34,374,82,231,141,21,159,1.06,36,54,-18,-0.53,37.3,57.3,-20,-0.59,"https://fbref.com/en/squads/0cdc4311/2020-2021/Augsburg-Stats"
2021,"Augsburg","Bundesliga","opponent",25,26,34,3060,90,100,34,374,82,239,136,18,164,1.76,54,36,18,0.53,57.3,37.3,20,0.59,"https://fbref.com/en/squads/0cdc4311/2020-2021/Augsburg-Stats"
2021,"Barcelona","La Liga","team",25,26.4,38,3420,90,100,38,418,82,260,158,22,260,2.08,85,38,47,1.24,73.5,40.8,32.7,0.86,"https://fbref.com/en/squads/206d90db/2020-2021/Barcelona-Stats"
2021,"Barcelona","La Liga","opponent",25,27.4,38,3420,90,100,38,418,82,248,166,23,249,0.74,38,85,-47,-1.24,40.8,73.5,-32.7,-0.86,"https://fbref.com/en/squads/206d90db/2020-2021/Barcelona-Stats"
2021,"Bayern Munich","Bundesliga","team",29,27.3,34,3060,90,100,34,374,82,237,137,21,163,2.29,99,44,55,1.62,75.9,40.2,35.8,1.05,"https://fbref.com/en/squads/054efa67/2020-2021/Bayern-Munich-Stats"
2021,"Bayern Munich","Bundesliga","opponent",29,25.9,34,3060,90,100,34,374,82,230,146,23,157,0.53,44,99,-55,-1.62,40.2,75.9,-35.8,-1.05,"https://fbref.com/en/squads/054efa67/2020-2021/Bayern-Munich-Stats"
2021,"Benevento","Serie A","team",29,28.7,38,3420,90,100,38,418,80,238,178,24,258,0.87,40,75,-35,-0.92,40.6,64.3,-23.6,-0.62,"https://fbref.com/en/squads/4fcb34fd/2020-2021/Benevento-Stats"
2021,"Benevento","Serie A","opponent",29,27.2,38,3420,90,100,38,418,80,244,170,20,267,1.82,75,40,35,0.92,64.3,40.6,23.6,0.62,"https://fbref.com/en/squads/4fcb34fd/2020-2021/Benevento-Stats"
2021,"Betis","La Liga","team",25,27.9,38,3420,90,100,38,418,82,258,155,21,276,1.61,50,50,0,0,49.1,46.8,2.3,0.06,"https://fbref.com/en/squads/fc536746/2020-2021/Real-Betis-Stats"
2021,"Betis","La Liga","opponent",25,27.4,38,3420,90,100,38,418,82,255,165,23,246,1.13,50,50,0,0,46.8,49.1,-2.3,-0.06,"https://fbref.com/en/squads/fc536746/2020-2021/Real-Betis-Stats"
2021,"Bologna","Serie A","team",37,27.2,38,3420,90,100,38,418,81,243,172,21,275,1.08,51,65,-14,-0.37,54.6,62.6,-7.9,-0.21,"https://fbref.com/en/squads/1d8099f8/2020-2021/Bologna-Stats"
2021,"Bologna","Serie A","opponent",37,27.3,38,3420,90,100,38,418,81,257,162,21,278,1.63,65,51,14,0.37,62.6,54.6,7.9,0.21,"https://fbref.com/en/squads/1d8099f8/2020-2021/Bologna-Stats"
2021,"Bordeaux","Ligue 1","team",28,27.6,38,3420,90,100,38,418,81,245,169,22,172,1.18,42,56,-14,-0.37,43.5,54.9,-11.4,-0.3,"https://fbref.com/en/squads/123f3efe/2020-2021/Bordeaux-Stats"
2021,"Bordeaux","Ligue 1","opponent",28,25.8,38,3420,90,100,38,418,81,252,164,18,176,1.66,56,42,14,0.37,54.9,43.5,11.4,0.3,"https://fbref.com/en/squads/123f3efe/2020-2021/Bordeaux-Stats"
2021,"Brest","Ligue 1","team",26,24.9,38,3420,90,100,38,418,84,269,146,17,194,1.08,50,66,-16,-0.42,50,58.1,-8.1,-0.21,"https://fbref.com/en/squads/fb08dbb3/2020-2021/Brest-Stats"
2021,"Brest","Ligue 1","opponent",26,26,38,3420,90,100,38,418,84,255,160,22,181,1.71,66,50,16,0.42,58.1,50,8.1,0.21,"https://fbref.com/en/squads/fb08dbb3/2020-2021/Brest-Stats"
2021,"Brighton","Premier League","team",27,25.8,38,3420,90,100,38,418,85,305,108,20,208,1.08,40,46,-6,-0.16,50.9,35.3,15.6,0.41,"https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats"
2021,"Brighton","Premier League","opponent",27,26.4,38,3420,90,100,38,418,85,318,99,23,215,1.55,46,40,6,0.16,35.3,50.9,-15.6,-0.41,"https://fbref.com/en/squads/d07537b9/2020-2021/Brighton-and-Hove-Albion-Stats"
2021,"Burnley","Premier League","team",25,28.3,38,3420,90,100,38,418,86,339,81,19,235,1.03,33,55,-22,-0.58,39.3,54.7,-15.4,-0.4,"https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats"
2021,"Burnley","Premier League","opponent",25,26.6,38,3420,90,100,38,418,86,317,99,19,215,1.74,55,33,22,0.58,54.7,39.3,15.4,0.4,"https://fbref.com/en/squads/943e8050/2020-2021/Burnley-Stats"
2021,"Cagliari","Serie A","team",32,26.5,38,3420,90,100,38,418,84,252,163,16,277,0.97,43,59,-16,-0.42,47.1,61.7,-14.6,-0.38,"https://fbref.com/en/squads/c4260e09/2020-2021/Cagliari-Stats"
2021,"Cagliari","Serie A","opponent",32,27.3,38,3420,90,100,38,418,84,242,175,21,254,1.76,59,43,16,0.42,61.7,47.1,14.6,0.38,"https://fbref.com/en/squads/c4260e09/2020-2021/Cagliari-Stats"
2021,"Celta Vigo","La Liga","team",30,26.6,38,3420,90,100,38,418,83,280,137,20,238,1.39,55,57,-2,-0.05,50.4,51,-0.6,-0.02,"https://fbref.com/en/squads/f25da7fb/2020-2021/Celta-Vigo-Stats"
2021,"Celta Vigo","La Liga","opponent",30,27.4,38,3420,90,100,38,418,83,258,158,24,250,1.32,57,55,2,0.05,51,50.4,0.6,0.02,"https://fbref.com/en/squads/f25da7fb/2020-2021/Celta-Vigo-Stats"
