"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Tkl_Tackles","TklW_Tackles","Def 3rd_Tackles","Mid 3rd_Tackles","Att 3rd_Tackles","Tkl_Challenges","Att_Challenges","Tkl_percent_Challenges","Lost_Challenges","Blocks_Blocks","Sh_Blocks","Pass_Blocks","Int","Tkl+Int","Clr","Err","Url"
2018,"Málaga","La Liga","team",37,38,745,509,383,276,86,272,707,38.5,435,362,101,261,497,1242,890,3,"https://fbref.com/en/squads/1c896955/2017-2018/Malaga-Stats"
2018,"Málaga","La Liga","opponent",37,38,748,509,347,315,86,278,586,47.4,308,359,88,271,452,1200,941,8,"https://fbref.com/en/squads/1c896955/2017-2018/Malaga-Stats"
2018,"Nantes","Ligue 1","team",30,38,756,510,383,302,71,272,662,41.1,390,495,138,357,426,1182,1052,14,"https://fbref.com/en/squads/d7a486cd/2017-2018/Nantes-Stats"
2018,"Nantes","Ligue 1","opponent",30,38,657,422,330,258,69,198,541,36.6,343,422,124,298,448,1105,926,13,"https://fbref.com/en/squads/d7a486cd/2017-2018/Nantes-Stats"
2018,"Napoli","Serie A","team",23,38,599,407,208,308,83,221,581,38,360,403,67,336,341,940,565,16,"https://fbref.com/en/squads/d48ad4ff/2017-2018/Napoli-Stats"
2018,"Napoli","Serie A","opponent",23,38,631,415,350,229,52,261,609,42.9,348,474,140,334,653,1284,991,24,"https://fbref.com/en/squads/d48ad4ff/2017-2018/Napoli-Stats"
2018,"Newcastle Utd","Premier League","team",27,38,645,426,338,255,52,221,638,34.6,417,475,117,358,441,1086,1219,17,"https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats"
2018,"Newcastle Utd","Premier League","opponent",27,38,640,429,306,248,86,229,533,43,304,389,118,271,379,1019,1058,25,"https://fbref.com/en/squads/b2b47a98/2017-2018/Newcastle-United-Stats"
2018,"Nice","Ligue 1","team",31,38,588,398,327,215,46,230,572,40.2,342,369,115,254,437,1025,687,32,"https://fbref.com/en/squads/132ebc33/2017-2018/Nice-Stats"
2018,"Nice","Ligue 1","opponent",31,38,671,442,320,270,81,243,747,32.5,504,394,119,275,484,1155,696,20,"https://fbref.com/en/squads/132ebc33/2017-2018/Nice-Stats"
2018,"Paris S-G","Ligue 1","team",28,38,646,435,285,264,97,213,594,35.9,381,322,97,225,329,975,620,19,"https://fbref.com/en/squads/e2d8892c/2017-2018/Paris-Saint-Germain-Stats"
2018,"Paris S-G","Ligue 1","opponent",28,38,732,479,377,276,79,297,935,31.8,638,437,133,304,540,1272,882,26,"https://fbref.com/en/squads/e2d8892c/2017-2018/Paris-Saint-Germain-Stats"
2018,"RB Leipzig","Bundesliga","team",23,34,698,509,318,309,71,342,617,55.4,275,471,76,395,397,1095,822,10,"https://fbref.com/en/squads/acbb6a5b/2017-2018/RB-Leipzig-Stats"
2018,"RB Leipzig","Bundesliga","opponent",23,34,826,590,400,349,77,405,769,52.7,364,486,102,384,448,1274,844,17,"https://fbref.com/en/squads/acbb6a5b/2017-2018/RB-Leipzig-Stats"
2018,"Real Madrid","La Liga","team",24,38,687,470,317,275,95,252,621,40.6,369,362,83,279,424,1111,536,16,"https://fbref.com/en/squads/53a2f082/2017-2018/Real-Madrid-Stats"
2018,"Real Madrid","La Liga","opponent",24,38,644,418,358,205,81,251,752,33.4,501,431,152,279,486,1130,974,17,"https://fbref.com/en/squads/53a2f082/2017-2018/Real-Madrid-Stats"
2018,"Real Sociedad","La Liga","team",27,38,547,374,249,228,70,227,536,42.4,309,367,91,276,446,993,665,6,"https://fbref.com/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats"
2018,"Real Sociedad","La Liga","opponent",27,38,708,510,366,266,76,261,623,41.9,362,430,127,303,489,1197,855,13,"https://fbref.com/en/squads/e31d1cd9/2017-2018/Real-Sociedad-Stats"
2018,"Rennes","Ligue 1","team",28,38,656,409,295,277,84,263,747,35.2,484,408,89,319,415,1071,1012,19,"https://fbref.com/en/squads/b3072e00/2017-2018/Rennes-Stats"
2018,"Rennes","Ligue 1","opponent",28,38,656,439,349,262,45,239,591,40.4,352,353,106,247,455,1111,949,23,"https://fbref.com/en/squads/b3072e00/2017-2018/Rennes-Stats"
2018,"Roma","Serie A","team",27,38,548,384,251,212,85,183,470,38.9,287,320,104,216,477,1025,821,19,"https://fbref.com/en/squads/cf74a709/2017-2018/Roma-Stats"
2018,"Roma","Serie A","opponent",27,38,682,504,366,244,72,268,679,39.5,411,456,161,295,453,1135,1165,29,"https://fbref.com/en/squads/cf74a709/2017-2018/Roma-Stats"
2018,"SPAL","Serie A","team",29,38,586,414,308,217,61,209,539,38.8,330,389,145,244,527,1113,1111,11,"https://fbref.com/en/squads/1d2fe027/2017-2018/SPAL-Stats"
2018,"SPAL","Serie A","opponent",29,38,576,392,262,237,77,217,530,40.9,313,354,98,256,335,911,827,9,"https://fbref.com/en/squads/1d2fe027/2017-2018/SPAL-Stats"
2018,"Saint-Étienne","Ligue 1","team",30,38,679,447,364,253,62,243,680,35.7,437,400,121,279,401,1080,965,16,"https://fbref.com/en/squads/d298ef2c/2017-2018/Saint-Etienne-Stats"
2018,"Saint-Étienne","Ligue 1","opponent",30,38,702,452,343,276,83,213,584,36.5,371,417,96,321,493,1195,858,18,"https://fbref.com/en/squads/d298ef2c/2017-2018/Saint-Etienne-Stats"
2018,"Sampdoria","Serie A","team",27,38,624,423,254,274,96,223,600,37.2,377,505,117,388,335,959,856,25,"https://fbref.com/en/squads/8ff9e3b3/2017-2018/Sampdoria-Stats"
2018,"Sampdoria","Serie A","opponent",27,38,629,465,318,249,62,215,572,37.6,357,421,121,300,503,1132,1023,24,"https://fbref.com/en/squads/8ff9e3b3/2017-2018/Sampdoria-Stats"
2018,"Sassuolo","Serie A","team",28,38,568,375,294,208,66,204,594,34.3,390,396,98,298,506,1074,1085,16,"https://fbref.com/en/squads/e2befd26/2017-2018/Sassuolo-Stats"
2018,"Sassuolo","Serie A","opponent",28,38,635,450,335,228,72,207,537,38.5,330,437,135,302,389,1024,919,17,"https://fbref.com/en/squads/e2befd26/2017-2018/Sassuolo-Stats"
2018,"Schalke 04","Bundesliga","team",24,34,720,534,335,325,60,332,628,52.9,296,483,89,394,498,1218,773,15,"https://fbref.com/en/squads/c539e393/2017-2018/Schalke-04-Stats"
2018,"Schalke 04","Bundesliga","opponent",24,34,714,541,334,324,56,423,738,57.3,315,375,77,298,378,1092,630,9,"https://fbref.com/en/squads/c539e393/2017-2018/Schalke-04-Stats"
2018,"Sevilla","La Liga","team",31,38,768,535,354,325,89,296,685,43.2,389,419,114,305,409,1177,849,17,"https://fbref.com/en/squads/ad2be733/2017-2018/Sevilla-Stats"
2018,"Sevilla","La Liga","opponent",31,38,699,471,353,277,69,269,661,40.7,392,442,118,324,467,1166,851,12,"https://fbref.com/en/squads/ad2be733/2017-2018/Sevilla-Stats"
2018,"Southampton","Premier League","team",26,38,658,454,342,250,66,244,605,40.3,361,455,128,327,462,1120,1034,25,"https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats"
2018,"Southampton","Premier League","opponent",26,38,530,343,281,191,58,151,530,28.5,379,452,117,335,420,950,1057,19,"https://fbref.com/en/squads/33c895d4/2017-2018/Southampton-Stats"
2018,"Stoke City","Premier League","team",30,38,678,437,370,252,56,228,600,38,372,424,142,282,461,1139,1265,20,"https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats"
2018,"Stoke City","Premier League","opponent",30,38,585,408,281,237,67,182,507,35.9,325,346,96,250,330,915,908,17,"https://fbref.com/en/squads/17892952/2017-2018/Stoke-City-Stats"
2018,"Strasbourg","Ligue 1","team",25,38,750,490,388,298,64,243,661,36.8,418,360,91,269,515,1265,879,20,"https://fbref.com/en/squads/c0d3eab4/2017-2018/Strasbourg-Stats"
2018,"Strasbourg","Ligue 1","opponent",25,38,651,430,297,286,68,254,634,40.1,380,370,116,254,413,1064,1010,16,"https://fbref.com/en/squads/c0d3eab4/2017-2018/Strasbourg-Stats"
2018,"Stuttgart","Bundesliga","team",26,34,696,496,332,299,65,328,560,58.6,232,439,107,332,414,1110,814,17,"https://fbref.com/en/squads/598bc722/2017-2018/Stuttgart-Stats"
2018,"Stuttgart","Bundesliga","opponent",26,34,576,452,297,228,51,302,539,56,237,387,86,301,372,948,695,16,"https://fbref.com/en/squads/598bc722/2017-2018/Stuttgart-Stats"
2018,"Swansea City","Premier League","team",26,38,610,417,286,241,83,221,550,40.2,329,411,124,287,390,1000,1019,21,"https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats"
2018,"Swansea City","Premier League","opponent",26,38,644,423,322,245,77,205,523,39.2,318,379,102,277,399,1043,936,10,"https://fbref.com/en/squads/fb10988f/2017-2018/Swansea-City-Stats"
2018,"Torino","Serie A","team",27,38,609,405,295,256,58,182,465,39.1,283,380,112,268,421,1030,960,15,"https://fbref.com/en/squads/105360fe/2017-2018/Torino-Stats"
2018,"Torino","Serie A","opponent",27,38,737,508,354,295,88,259,677,38.3,418,449,103,346,415,1152,770,15,"https://fbref.com/en/squads/105360fe/2017-2018/Torino-Stats"
2018,"Tottenham","Premier League","team",25,38,618,399,272,259,87,212,537,39.5,325,360,74,286,380,998,878,22,"https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats"
2018,"Tottenham","Premier League","opponent",25,38,743,485,427,266,50,282,718,39.3,436,503,181,322,531,1274,1192,33,"https://fbref.com/en/squads/361ca564/2017-2018/Tottenham-Hotspur-Stats"
2018,"Toulouse","Ligue 1","team",25,38,699,465,349,275,75,254,662,38.4,408,392,101,291,479,1178,928,18,"https://fbref.com/en/squads/3f8c4b5f/2017-2018/Toulouse-Stats"
2018,"Toulouse","Ligue 1","opponent",25,38,692,455,352,271,69,290,682,42.5,392,393,97,296,408,1100,1158,12,"https://fbref.com/en/squads/3f8c4b5f/2017-2018/Toulouse-Stats"
2018,"Troyes","Ligue 1","team",25,38,657,410,365,221,71,225,673,33.4,448,383,129,254,437,1094,1094,18,"https://fbref.com/en/squads/54195385/2017-2018/Troyes-Stats"
2018,"Troyes","Ligue 1","opponent",25,38,650,441,281,278,91,257,568,45.2,311,384,80,304,476,1126,870,14,"https://fbref.com/en/squads/54195385/2017-2018/Troyes-Stats"
2018,"Udinese","Serie A","team",27,38,618,415,321,240,57,224,565,39.6,341,482,154,328,459,1077,992,13,"https://fbref.com/en/squads/04eea015/2017-2018/Udinese-Stats"
2018,"Udinese","Serie A","opponent",27,38,606,392,272,266,68,230,542,42.4,312,368,94,274,420,1026,898,12,"https://fbref.com/en/squads/04eea015/2017-2018/Udinese-Stats"
2018,"Valencia","La Liga","team",25,38,745,492,407,267,71,309,692,44.7,383,416,108,308,459,1204,910,9,"https://fbref.com/en/squads/dcc91a7b/2017-2018/Valencia-Stats"
2018,"Valencia","La Liga","opponent",25,38,746,488,335,312,99,271,699,38.8,428,364,108,256,542,1288,698,13,"https://fbref.com/en/squads/dcc91a7b/2017-2018/Valencia-Stats"
2018,"Villarreal","La Liga","team",32,38,711,466,356,278,77,277,700,39.6,423,447,131,316,427,1138,1023,7,"https://fbref.com/en/squads/2a8183b3/2017-2018/Villarreal-Stats"
2018,"Villarreal","La Liga","opponent",32,38,640,440,294,260,86,247,575,43,328,383,109,274,518,1158,696,9,"https://fbref.com/en/squads/2a8183b3/2017-2018/Villarreal-Stats"
2018,"Watford","Premier League","team",29,38,668,432,337,263,68,237,609,38.9,372,359,98,261,467,1135,997,17,"https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats"
2018,"Watford","Premier League","opponent",29,38,643,426,315,261,67,233,565,41.2,332,463,115,348,439,1082,1183,18,"https://fbref.com/en/squads/2abfe087/2017-2018/Watford-Stats"
2018,"Werder Bremen","Bundesliga","team",25,34,600,435,288,264,48,294,528,55.7,234,353,77,276,421,1021,738,18,"https://fbref.com/en/squads/62add3bf/2017-2018/Werder-Bremen-Stats"
2018,"Werder Bremen","Bundesliga","opponent",25,34,614,471,296,271,47,273,477,57.2,204,498,114,384,357,971,799,10,"https://fbref.com/en/squads/62add3bf/2017-2018/Werder-Bremen-Stats"
2018,"West Brom","Premier League","team",24,38,603,385,336,204,63,218,625,34.9,407,420,148,272,470,1073,1087,9,"https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats"
2018,"West Brom","Premier League","opponent",24,38,652,424,314,260,78,205,526,39,321,323,88,235,344,996,1059,20,"https://fbref.com/en/squads/60c6b05f/2017-2018/West-Bromwich-Albion-Stats"
2018,"West Ham","Premier League","team",27,38,621,410,327,238,56,235,620,37.9,385,437,154,283,482,1103,1085,17,"https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats"
2018,"West Ham","Premier League","opponent",27,38,606,423,285,250,71,219,642,34.1,423,378,89,289,370,976,1062,18,"https://fbref.com/en/squads/7c21e445/2017-2018/West-Ham-United-Stats"
2018,"Wolfsburg","Bundesliga","team",29,34,589,430,329,213,47,306,546,56,240,420,119,301,403,992,730,12,"https://fbref.com/en/squads/4eaa11d7/2017-2018/Wolfsburg-Stats"
2018,"Wolfsburg","Bundesliga","opponent",29,34,614,460,272,278,64,231,451,51.2,220,373,85,288,399,1013,618,9,"https://fbref.com/en/squads/4eaa11d7/2017-2018/Wolfsburg-Stats"
2019,"Alavés","La Liga","team",26,38,646,389,352,228,66,254,595,42.7,341,419,117,302,390,1036,1066,13,"https://fbref.com/en/squads/8d6fd021/2018-2019/Alaves-Stats"
2019,"Alavés","La Liga","opponent",26,38,554,330,259,240,55,213,489,43.6,276,363,91,272,364,918,859,10,"https://fbref.com/en/squads/8d6fd021/2018-2019/Alaves-Stats"
2019,"Amiens","Ligue 1","team",26,38,629,384,313,244,72,256,611,41.9,355,389,141,248,396,1025,876,16,"https://fbref.com/en/squads/25622401/2018-2019/Amiens-Stats"
2019,"Amiens","Ligue 1","opponent",26,38,630,380,296,262,72,228,485,47,257,353,99,254,406,1036,771,13,"https://fbref.com/en/squads/25622401/2018-2019/Amiens-Stats"
2019,"Angers","Ligue 1","team",24,38,673,399,351,254,68,259,623,41.6,364,396,109,287,420,1093,889,8,"https://fbref.com/en/squads/69236f98/2018-2019/Angers-Stats"
2019,"Angers","Ligue 1","opponent",24,38,691,427,321,298,72,245,561,43.7,316,373,107,266,412,1103,770,13,"https://fbref.com/en/squads/69236f98/2018-2019/Angers-Stats"
2019,"Arsenal","Premier League","team",28,38,609,366,294,236,79,228,535,42.6,307,424,118,306,412,1021,798,28,"https://fbref.com/en/squads/18bb7c10/2018-2019/Arsenal-Stats"
2019,"Arsenal","Premier League","opponent",28,38,641,362,306,247,88,232,536,43.3,304,496,132,364,525,1166,841,28,"https://fbref.com/en/squads/18bb7c10/2018-2019/Arsenal-Stats"
2019,"Atalanta","Serie A","team",27,38,638,397,278,277,83,269,577,46.6,308,433,96,337,454,1092,675,10,"https://fbref.com/en/squads/922493f3/2018-2019/Atalanta-Stats"
2019,"Atalanta","Serie A","opponent",27,38,755,458,416,275,64,291,654,44.5,363,475,153,322,472,1227,893,20,"https://fbref.com/en/squads/922493f3/2018-2019/Atalanta-Stats"
2019,"Athletic Club","La Liga","team",27,38,643,384,311,245,87,245,646,37.9,401,414,93,321,453,1096,815,7,"https://fbref.com/en/squads/2b390eca/2018-2019/Athletic-Club-Stats"
2019,"Athletic Club","La Liga","opponent",27,38,598,402,290,234,74,254,542,46.9,288,375,81,294,355,953,868,8,"https://fbref.com/en/squads/2b390eca/2018-2019/Athletic-Club-Stats"
2019,"Atlético Madrid","La Liga","team",29,38,784,487,402,298,84,319,700,45.6,381,374,94,280,463,1247,837,12,"https://fbref.com/en/squads/db3b9613/2018-2019/Atletico-Madrid-Stats"
2019,"Atlético Madrid","La Liga","opponent",29,38,617,383,331,212,74,205,571,35.9,366,394,100,294,436,1053,817,9,"https://fbref.com/en/squads/db3b9613/2018-2019/Atletico-Madrid-Stats"
2019,"Augsburg","Bundesliga","team",30,34,591,376,280,262,49,238,515,46.2,277,404,130,274,467,1058,754,15,"https://fbref.com/en/squads/0cdc4311/2018-2019/Augsburg-Stats"
2019,"Augsburg","Bundesliga","opponent",30,34,526,328,241,217,68,190,407,46.7,217,406,92,314,394,920,710,16,"https://fbref.com/en/squads/0cdc4311/2018-2019/Augsburg-Stats"
2019,"Barcelona","La Liga","team",30,38,537,346,218,232,87,226,492,45.9,266,360,101,259,391,928,565,16,"https://fbref.com/en/squads/206d90db/2018-2019/Barcelona-Stats"
2019,"Barcelona","La Liga","opponent",30,38,742,435,426,252,64,307,753,40.8,446,438,106,332,545,1287,689,23,"https://fbref.com/en/squads/206d90db/2018-2019/Barcelona-Stats"
2019,"Bayern Munich","Bundesliga","team",24,34,465,294,172,210,83,165,410,40.2,245,313,61,252,336,801,368,10,"https://fbref.com/en/squads/054efa67/2018-2019/Bayern-Munich-Stats"
2019,"Bayern Munich","Bundesliga","opponent",24,34,572,366,364,169,39,257,683,37.6,426,467,131,336,382,954,935,20,"https://fbref.com/en/squads/054efa67/2018-2019/Bayern-Munich-Stats"
2019,"Betis","La Liga","team",25,38,615,378,309,227,79,219,544,40.3,325,382,80,302,361,976,702,21,"https://fbref.com/en/squads/fc536746/2018-2019/Real-Betis-Stats"
2019,"Betis","La Liga","opponent",25,38,659,392,318,258,83,267,716,37.3,449,421,114,307,424,1083,757,16,"https://fbref.com/en/squads/fc536746/2018-2019/Real-Betis-Stats"
2019,"Bologna","Serie A","team",29,38,689,430,365,252,72,262,631,41.5,369,463,142,321,372,1061,863,17,"https://fbref.com/en/squads/1d8099f8/2018-2019/Bologna-Stats"
2019,"Bologna","Serie A","opponent",29,38,629,409,310,238,81,269,542,49.6,273,380,125,255,369,998,874,14,"https://fbref.com/en/squads/1d8099f8/2018-2019/Bologna-Stats"
2019,"Bordeaux","Ligue 1","team",33,38,720,447,359,303,58,296,666,44.4,370,394,114,280,391,1111,966,20,"https://fbref.com/en/squads/123f3efe/2018-2019/Bordeaux-Stats"
2019,"Bordeaux","Ligue 1","opponent",33,38,739,481,316,323,100,312,657,47.5,345,401,96,305,369,1108,746,14,"https://fbref.com/en/squads/123f3efe/2018-2019/Bordeaux-Stats"
2019,"Bournemouth","Premier League","team",28,38,525,299,285,185,55,216,494,43.7,278,405,152,253,371,896,1098,21,"https://fbref.com/en/squads/4ba7cbea/2018-2019/Bournemouth-Stats"
2019,"Bournemouth","Premier League","opponent",28,38,643,388,297,272,74,287,578,49.7,291,472,102,370,423,1066,830,14,"https://fbref.com/en/squads/4ba7cbea/2018-2019/Bournemouth-Stats"
2019,"Brighton","Premier League","team",21,38,679,391,363,238,78,264,582,45.4,318,415,170,245,463,1142,1001,17,"https://fbref.com/en/squads/d07537b9/2018-2019/Brighton-and-Hove-Albion-Stats"
2019,"Brighton","Premier League","opponent",21,38,583,346,272,223,88,247,516,47.9,269,367,87,280,399,982,711,13,"https://fbref.com/en/squads/d07537b9/2018-2019/Brighton-and-Hove-Albion-Stats"
2019,"Burnley","Premier League","team",23,38,584,311,280,246,58,237,539,44,302,516,222,294,367,951,1156,19,"https://fbref.com/en/squads/943e8050/2018-2019/Burnley-Stats"
2019,"Burnley","Premier League","opponent",23,38,477,291,236,189,52,163,370,44.1,207,329,84,245,307,784,952,11,"https://fbref.com/en/squads/943e8050/2018-2019/Burnley-Stats"
2019,"Caen","Ligue 1","team",26,38,709,435,373,271,65,291,621,46.9,330,403,141,262,489,1198,952,18,"https://fbref.com/en/squads/74229020/2018-2019/Caen-Stats"
2019,"Caen","Ligue 1","opponent",26,38,679,386,284,313,82,267,535,49.9,268,337,95,242,330,1009,815,3,"https://fbref.com/en/squads/74229020/2018-2019/Caen-Stats"
2019,"Cagliari","Serie A","team",30,38,603,388,259,249,95,211,524,40.3,313,449,126,323,344,947,837,4,"https://fbref.com/en/squads/c4260e09/2018-2019/Cagliari-Stats"
2019,"Cagliari","Serie A","opponent",30,38,534,306,251,222,61,166,346,48,180,365,95,270,377,911,860,8,"https://fbref.com/en/squads/c4260e09/2018-2019/Cagliari-Stats"
2019,"Cardiff City","Premier League","team",25,38,655,375,357,234,64,241,607,39.7,366,490,147,343,529,1184,1034,18,"https://fbref.com/en/squads/75fae011/2018-2019/Cardiff-City-Stats"
2019,"Cardiff City","Premier League","opponent",25,38,546,326,283,217,46,214,474,45.1,260,373,117,256,314,860,987,15,"https://fbref.com/en/squads/75fae011/2018-2019/Cardiff-City-Stats"
2019,"Celta Vigo","La Liga","team",28,38,634,377,364,213,57,258,562,45.9,304,380,105,275,382,1016,889,19,"https://fbref.com/en/squads/f25da7fb/2018-2019/Celta-Vigo-Stats"
2019,"Celta Vigo","La Liga","opponent",28,38,617,379,290,250,77,246,626,39.3,380,386,120,266,361,978,727,13,"https://fbref.com/en/squads/f25da7fb/2018-2019/Celta-Vigo-Stats"
2019,"Chelsea","Premier League","team",24,38,618,365,280,245,93,241,541,44.5,300,357,73,284,353,971,645,16,"https://fbref.com/en/squads/cff3d9bb/2018-2019/Chelsea-Stats"
2019,"Chelsea","Premier League","opponent",24,38,712,403,371,266,75,253,702,36,449,561,194,367,568,1280,978,21,"https://fbref.com/en/squads/cff3d9bb/2018-2019/Chelsea-Stats"
2019,"Chievo","Serie A","team",36,38,623,374,320,243,60,252,605,41.7,353,421,132,289,471,1094,988,18,"https://fbref.com/en/squads/cc919b35/2018-2019/Chievo-Stats"
2019,"Chievo","Serie A","opponent",36,38,522,315,210,248,64,164,365,44.9,201,343,85,258,344,866,715,4,"https://fbref.com/en/squads/cc919b35/2018-2019/Chievo-Stats"
2019,"Crystal Palace","Premier League","team",26,38,733,446,398,270,65,281,590,47.6,309,441,141,300,445,1178,1011,17,"https://fbref.com/en/squads/47c64c55/2018-2019/Crystal-Palace-Stats"
2019,"Crystal Palace","Premier League","opponent",26,38,763,422,358,307,98,290,667,43.5,377,432,132,300,426,1189,886,14,"https://fbref.com/en/squads/47c64c55/2018-2019/Crystal-Palace-Stats"
2019,"Dijon","Ligue 1","team",26,38,674,408,339,254,81,261,645,40.5,384,417,119,298,482,1156,826,14,"https://fbref.com/en/squads/8dfb7350/2018-2019/Dijon-Stats"
2019,"Dijon","Ligue 1","opponent",26,38,635,390,292,279,64,252,602,41.9,350,375,105,270,359,994,796,12,"https://fbref.com/en/squads/8dfb7350/2018-2019/Dijon-Stats"
2019,"Dortmund","Bundesliga","team",23,34,497,319,242,194,61,181,402,45,221,334,79,255,384,881,659,17,"https://fbref.com/en/squads/add600ae/2018-2019/Dortmund-Stats"
2019,"Dortmund","Bundesliga","opponent",23,34,678,442,326,283,69,297,737,40.3,440,475,114,361,395,1073,631,13,"https://fbref.com/en/squads/add600ae/2018-2019/Dortmund-Stats"
2019,"Düsseldorf","Bundesliga","team",24,34,625,384,345,233,47,250,621,40.3,371,374,107,267,419,1044,760,14,"https://fbref.com/en/squads/b1278397/2018-2019/Dusseldorf-Stats"
2019,"Düsseldorf","Bundesliga","opponent",24,34,460,316,192,204,64,203,435,46.7,232,342,91,251,332,792,583,10,"https://fbref.com/en/squads/b1278397/2018-2019/Dusseldorf-Stats"
2019,"Eibar","La Liga","team",25,38,637,424,238,289,110,240,563,42.6,323,357,53,304,368,1005,683,10,"https://fbref.com/en/squads/bea5c710/2018-2019/Eibar-Stats"
2019,"Eibar","La Liga","opponent",25,38,635,393,387,197,51,248,592,41.9,344,453,98,355,474,1109,1263,15,"https://fbref.com/en/squads/bea5c710/2018-2019/Eibar-Stats"
2019,"Eint Frankfurt","Bundesliga","team",30,34,598,371,291,246,61,233,539,43.2,306,465,102,363,360,958,708,4,"https://fbref.com/en/squads/f0ac8ee6/2018-2019/Eintracht-Frankfurt-Stats"
2019,"Eint Frankfurt","Bundesliga","opponent",30,34,594,348,327,223,44,229,522,43.9,293,409,90,319,440,1034,787,8,"https://fbref.com/en/squads/f0ac8ee6/2018-2019/Eintracht-Frankfurt-Stats"
2019,"Empoli","Serie A","team",29,38,552,328,257,223,72,216,510,42.4,294,353,133,220,333,885,797,10,"https://fbref.com/en/squads/a3d88bd8/2018-2019/Empoli-Stats"
2019,"Empoli","Serie A","opponent",29,38,590,373,298,230,62,223,556,40.1,333,444,127,317,406,996,750,10,"https://fbref.com/en/squads/a3d88bd8/2018-2019/Empoli-Stats"
2019,"Espanyol","La Liga","team",25,38,655,394,324,244,87,263,684,38.5,421,402,134,268,408,1063,950,14,"https://fbref.com/en/squads/a8661628/2018-2019/Espanyol-Stats"
2019,"Espanyol","La Liga","opponent",25,38,578,382,275,208,95,204,522,39.1,318,441,113,328,420,998,690,17,"https://fbref.com/en/squads/a8661628/2018-2019/Espanyol-Stats"
2019,"Everton","Premier League","team",23,38,699,441,326,290,83,220,511,43.1,291,414,85,329,453,1152,877,21,"https://fbref.com/en/squads/d3fd31cc/2018-2019/Everton-Stats"
2019,"Everton","Premier League","opponent",23,38,728,430,329,324,75,258,586,44,328,462,139,323,410,1138,1046,20,"https://fbref.com/en/squads/d3fd31cc/2018-2019/Everton-Stats"
2019,"Fiorentina","Serie A","team",27,38,592,371,272,238,82,199,470,42.3,271,401,130,271,413,1005,887,11,"https://fbref.com/en/squads/421387cf/2018-2019/Fiorentina-Stats"
2019,"Fiorentina","Serie A","opponent",27,38,661,408,343,238,80,284,590,48.1,306,412,154,258,383,1044,916,15,"https://fbref.com/en/squads/421387cf/2018-2019/Fiorentina-Stats"
