"Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Age","Poss","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G+A","G_minus_PK","PK","PKatt","CrdY","CrdR","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","PrgC_Progression","PrgP_Progression","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Per","xAG_Per","xG+xAG_Per","npxG_Per","npxG+xAG_Per","Url"
2022,"Lazio","Serie A","opponent",27,26.5,44.4,38,418,3420,38,57,40,97,52,5,6,100,7,47.7,43,34.3,77.3,579,1293,1.5,1.05,2.55,1.37,2.42,1.25,0.9,2.16,1.13,2.03,"https://fbref.com/en/squads/7213da33/2021-2022/Lazio-Stats"
2022,"Leeds United","Premier League","team",29,26.1,52.3,38,418,3420,38,42,26,68,37,5,5,101,3,44.4,40.4,31.3,71.8,671,1483,1.11,0.68,1.79,0.97,1.66,1.17,0.82,1.99,1.06,1.89,"https://fbref.com/en/squads/5bfb9659/2021-2022/Leeds-United-Stats"
2022,"Leeds United","Premier League","opponent",29,26.9,47.5,38,418,3420,38,78,59,137,73,5,5,74,3,67.8,64,48.5,112.4,700,1359,2.05,1.55,3.61,1.92,3.47,1.79,1.28,3.06,1.68,2.96,"https://fbref.com/en/squads/5bfb9659/2021-2022/Leeds-United-Stats"
2022,"Leicester City","Premier League","team",28,26.5,52,38,418,3420,38,62,46,108,60,2,2,55,1,47.8,46.2,34.2,80.4,622,1356,1.63,1.21,2.84,1.58,2.79,1.26,0.9,2.16,1.22,2.12,"https://fbref.com/en/squads/a2d435b3/2021-2022/Leicester-City-Stats"
2022,"Leicester City","Premier League","opponent",28,26.8,47.9,38,418,3420,38,58,36,94,51,7,9,60,0,59.3,52.6,39.8,92.4,732,1496,1.53,0.95,2.47,1.34,2.29,1.56,1.05,2.61,1.38,2.43,"https://fbref.com/en/squads/a2d435b3/2021-2022/Leicester-City-Stats"
2022,"Lens","Ligue 1","team",28,26.1,50.7,38,418,3420,38,60,39,99,55,5,5,73,7,50.2,46.4,34.9,81.3,763,1692,1.58,1.03,2.61,1.45,2.47,1.32,0.92,2.24,1.22,2.14,"https://fbref.com/en/squads/fd4e0f7d/2021-2022/Lens-Stats"
2022,"Lens","Ligue 1","opponent",28,25.9,49.2,38,418,3420,38,48,31,79,44,4,5,84,7,42.7,38.7,28.8,67.5,654,1332,1.26,0.82,2.08,1.16,1.97,1.12,0.76,1.88,1.02,1.78,"https://fbref.com/en/squads/fd4e0f7d/2021-2022/Lens-Stats"
2022,"Levante","La Liga","team",31,28,47.2,38,418,3420,38,51,34,85,43,8,13,109,6,55.1,45.1,31.7,76.9,569,1343,1.34,0.89,2.24,1.13,2.03,1.45,0.84,2.28,1.19,2.02,"https://fbref.com/en/squads/9800b6a1/2021-2022/Levante-Stats"
2022,"Levante","La Liga","opponent",31,27.4,53.1,38,418,3420,38,76,59,135,71,5,6,104,5,55,50.2,41.2,91.4,716,1448,2,1.55,3.55,1.87,3.42,1.45,1.08,2.53,1.32,2.41,"https://fbref.com/en/squads/9800b6a1/2021-2022/Levante-Stats"
2022,"Leverkusen","Bundesliga","team",29,24.4,53.7,34,374,3060,34,76,58,134,74,2,6,66,2,62.6,57.8,46.2,104,709,1341,2.24,1.71,3.94,2.18,3.88,1.84,1.36,3.2,1.7,3.06,"https://fbref.com/en/squads/c7a9f859/2021-2022/Bayer-Leverkusen-Stats"
2022,"Leverkusen","Bundesliga","opponent",29,26.3,46.1,34,374,3060,34,46,25,71,44,2,4,50,1,44,40.9,28.8,69.6,553,1288,1.35,0.74,2.09,1.29,2.03,1.29,0.85,2.14,1.2,2.05,"https://fbref.com/en/squads/c7a9f859/2021-2022/Bayer-Leverkusen-Stats"
2022,"Lille","Ligue 1","team",26,26.1,50.8,38,418,3420,38,45,29,74,41,4,5,98,6,50.5,46.6,33.7,80.4,725,1487,1.18,0.76,1.95,1.08,1.84,1.33,0.89,2.22,1.23,2.11,"https://fbref.com/en/squads/cb188c0c/2021-2022/Lille-Stats"
2022,"Lille","Ligue 1","opponent",26,25.8,49.2,38,418,3420,38,46,24,70,40,6,6,86,8,39.9,35.4,24,59.4,723,1476,1.21,0.63,1.84,1.05,1.68,1.05,0.63,1.68,0.93,1.56,"https://fbref.com/en/squads/cb188c0c/2021-2022/Lille-Stats"
2022,"Liverpool","Premier League","team",27,27.7,62.7,38,418,3420,38,94,71,165,87,7,8,50,1,88.7,82.7,63.5,146.2,885,2243,2.47,1.87,4.34,2.29,4.16,2.33,1.67,4,2.18,3.85,"https://fbref.com/en/squads/822bd0ba/2021-2022/Liverpool-Stats"
2022,"Liverpool","Premier League","opponent",27,26.7,36.7,38,418,3420,38,25,18,43,25,0,0,63,3,33.8,33.8,27.5,61.3,469,912,0.66,0.47,1.13,0.66,1.13,0.89,0.72,1.61,0.89,1.61,"https://fbref.com/en/squads/822bd0ba/2021-2022/Liverpool-Stats"
2022,"Lorient","Ligue 1","team",29,26.2,44.4,38,418,3420,38,35,20,55,32,3,3,69,4,41.3,39,29.7,68.7,569,1258,0.92,0.53,1.45,0.84,1.37,1.09,0.78,1.87,1.03,1.81,"https://fbref.com/en/squads/d2c87802/2021-2022/Lorient-Stats"
2022,"Lorient","Ligue 1","opponent",29,26,55.7,38,418,3420,38,60,39,99,55,5,6,72,10,50.5,45.8,34.3,80.1,755,1625,1.58,1.03,2.61,1.45,2.47,1.33,0.9,2.23,1.21,2.11,"https://fbref.com/en/squads/d2c87802/2021-2022/Lorient-Stats"
2022,"Lyon","Ligue 1","team",30,25.6,58.4,38,418,3420,38,64,45,109,56,8,8,65,6,66.9,60.7,48.3,109,781,1756,1.68,1.18,2.87,1.47,2.66,1.76,1.27,3.03,1.6,2.87,"https://fbref.com/en/squads/d53c0b06/2021-2022/Lyon-Stats"
2022,"Lyon","Ligue 1","opponent",30,26,41.2,38,418,3420,38,48,30,78,41,7,8,63,0,54.6,48.2,39.1,87.3,661,1321,1.26,0.79,2.05,1.08,1.87,1.44,1.03,2.46,1.27,2.3,"https://fbref.com/en/squads/d53c0b06/2021-2022/Lyon-Stats"
2022,"Mainz 05","Bundesliga","team",28,26.2,46.5,34,374,3060,34,49,36,85,45,4,4,62,4,50.4,47.2,36.4,83.6,444,1178,1.44,1.06,2.5,1.32,2.38,1.48,1.07,2.55,1.39,2.46,"https://fbref.com/en/squads/a224b06a/2021-2022/Mainz-05-Stats"
2022,"Mainz 05","Bundesliga","opponent",28,26.2,53.7,34,374,3060,34,44,32,76,39,5,6,69,0,43.9,39.8,29.4,69.1,528,1190,1.29,0.94,2.24,1.15,2.09,1.29,0.86,2.15,1.17,2.03,"https://fbref.com/en/squads/a224b06a/2021-2022/Mainz-05-Stats"
2022,"Mallorca","La Liga","team",33,27.9,45.3,38,418,3420,38,33,23,56,27,6,7,114,7,38.8,33.3,25.7,59,575,1129,0.87,0.61,1.47,0.71,1.32,1.02,0.68,1.7,0.88,1.55,"https://fbref.com/en/squads/2aa12281/2021-2022/Mallorca-Stats"
2022,"Mallorca","La Liga","opponent",33,27.7,54.9,38,418,3420,38,59,40,99,53,6,8,114,6,49.3,43,33.8,76.8,650,1379,1.55,1.05,2.61,1.39,2.45,1.3,0.89,2.19,1.13,2.02,"https://fbref.com/en/squads/2aa12281/2021-2022/Mallorca-Stats"
2022,"Manchester City","Premier League","team",26,27,67.9,38,418,3420,38,96,63,159,89,7,9,42,1,88.7,81.4,65.5,146.9,1145,2421,2.53,1.66,4.18,2.34,4,2.33,1.72,4.06,2.14,3.87,"https://fbref.com/en/squads/b8fd03ef/2021-2022/Manchester-City-Stats"
2022,"Manchester City","Premier League","opponent",26,26.9,31.5,38,418,3420,38,26,23,49,25,1,1,68,3,24.6,23.9,19,42.8,392,757,0.68,0.61,1.29,0.66,1.26,0.65,0.5,1.15,0.63,1.13,"https://fbref.com/en/squads/b8fd03ef/2021-2022/Manchester-City-Stats"
2022,"Manchester Utd","Premier League","team",29,27.2,52.7,38,418,3420,38,56,46,102,53,3,5,77,2,55.8,51.9,42.5,94.3,784,1568,1.47,1.21,2.68,1.39,2.61,1.47,1.12,2.59,1.36,2.48,"https://fbref.com/en/squads/19538871/2021-2022/Manchester-United-Stats"
2022,"Manchester Utd","Premier League","opponent",29,27,47.1,38,418,3420,38,54,41,95,51,3,5,48,1,53,49.4,39,88.4,672,1404,1.42,1.08,2.5,1.34,2.42,1.39,1.03,2.42,1.3,2.33,"https://fbref.com/en/squads/19538871/2021-2022/Manchester-United-Stats"
2022,"Marseille","Ligue 1","team",27,25,61.7,38,418,3420,38,61,40,101,51,10,10,61,3,58.2,50.5,41.1,91.6,762,1866,1.61,1.05,2.66,1.34,2.39,1.53,1.08,2.61,1.33,2.41,"https://fbref.com/en/squads/5725cc7b/2021-2022/Marseille-Stats"
2022,"Marseille","Ligue 1","opponent",27,25.8,38,38,418,3420,38,37,27,64,33,4,4,84,7,39,35.9,28.6,64.6,502,1122,0.97,0.71,1.68,0.87,1.58,1.03,0.75,1.78,0.95,1.7,"https://fbref.com/en/squads/5725cc7b/2021-2022/Marseille-Stats"
2022,"Metz","Ligue 1","team",36,25.9,42.9,38,418,3420,38,33,24,57,32,1,1,94,9,29.2,28.4,21.5,49.9,572,1015,0.87,0.63,1.5,0.84,1.47,0.77,0.57,1.33,0.75,1.31,"https://fbref.com/en/squads/f83960ae/2021-2022/Metz-Stats"
2022,"Metz","Ligue 1","opponent",36,26.1,57.2,38,418,3420,38,67,50,117,62,5,5,67,2,62.5,58.6,45.2,103.8,732,1742,1.76,1.32,3.08,1.63,2.95,1.65,1.19,2.83,1.54,2.73,"https://fbref.com/en/squads/f83960ae/2021-2022/Metz-Stats"
2022,"Milan","Serie A","team",28,25.6,54,38,418,3420,38,66,39,105,61,5,8,76,3,59.7,54.1,42.8,96.9,806,1486,1.74,1.03,2.76,1.61,2.63,1.57,1.13,2.7,1.42,2.55,"https://fbref.com/en/squads/dc56fe14/2021-2022/Milan-Stats"
2022,"Milan","Serie A","opponent",28,27,45.8,38,418,3420,38,29,19,48,25,4,5,91,6,35.9,32.1,25.7,57.8,542,1298,0.76,0.5,1.26,0.66,1.16,0.95,0.68,1.62,0.84,1.52,"https://fbref.com/en/squads/dc56fe14/2021-2022/Milan-Stats"
2022,"Monaco","Ligue 1","team",27,24.4,54.1,38,418,3420,38,62,45,107,53,9,9,85,4,59.4,52.3,44.1,96.4,750,1871,1.63,1.18,2.82,1.39,2.58,1.56,1.16,2.72,1.38,2.54,"https://fbref.com/en/squads/fd6114db/2021-2022/Monaco-Stats"
2022,"Monaco","Ligue 1","opponent",27,25.9,45.8,38,418,3420,38,37,25,62,29,8,9,66,2,40.3,33.4,26.2,59.5,561,1253,0.97,0.66,1.63,0.76,1.42,1.06,0.69,1.75,0.88,1.57,"https://fbref.com/en/squads/fd6114db/2021-2022/Monaco-Stats"
2022,"Montpellier","Ligue 1","team",27,25.8,48.2,38,418,3420,38,48,31,79,45,3,4,77,8,42.7,39.6,28.6,68.2,604,1282,1.26,0.82,2.08,1.18,2,1.12,0.75,1.88,1.04,1.79,"https://fbref.com/en/squads/281b0e73/2021-2022/Montpellier-Stats"
2022,"Montpellier","Ligue 1","opponent",27,26,51.9,38,418,3420,38,60,41,101,55,5,6,87,4,57.1,52.4,43.5,95.9,905,1660,1.58,1.08,2.66,1.45,2.53,1.5,1.14,2.65,1.38,2.52,"https://fbref.com/en/squads/281b0e73/2021-2022/Montpellier-Stats"
2022,"Nantes","Ligue 1","team",26,26.1,43.9,38,418,3420,38,53,37,90,48,5,5,80,4,45.5,41.6,34.7,76.3,607,1330,1.39,0.97,2.37,1.26,2.24,1.2,0.91,2.11,1.1,2.01,"https://fbref.com/en/squads/d7a486cd/2021-2022/Nantes-Stats"
2022,"Nantes","Ligue 1","opponent",26,25.8,56.3,38,418,3420,38,47,34,81,43,4,7,61,9,52.7,47.3,35,82.3,697,1707,1.24,0.89,2.13,1.13,2.03,1.39,0.92,2.31,1.25,2.17,"https://fbref.com/en/squads/d7a486cd/2021-2022/Nantes-Stats"
2022,"Napoli","Serie A","team",27,27.9,58.3,38,418,3420,38,74,46,120,64,10,14,63,2,57.8,46.6,37.1,83.7,827,1665,1.95,1.21,3.16,1.68,2.89,1.52,0.98,2.5,1.23,2.2,"https://fbref.com/en/squads/d48ad4ff/2021-2022/Napoli-Stats"
2022,"Napoli","Serie A","opponent",27,26.6,41.5,38,418,3420,38,30,19,49,29,1,1,101,9,32.5,31.8,25.2,57,565,1254,0.79,0.5,1.29,0.76,1.26,0.85,0.66,1.52,0.84,1.5,"https://fbref.com/en/squads/d48ad4ff/2021-2022/Napoli-Stats"
2022,"Newcastle Utd","Premier League","team",29,27.5,40.4,38,418,3420,38,41,23,64,38,3,3,81,2,38.1,35.9,25.8,61.7,544,923,1.08,0.61,1.68,1,1.61,1,0.68,1.68,0.94,1.62,"https://fbref.com/en/squads/b2b47a98/2021-2022/Newcastle-United-Stats"
2022,"Newcastle Utd","Premier League","opponent",29,26.8,60.1,38,418,3420,38,60,43,103,55,5,6,75,3,57.1,52.6,42.7,95.3,774,1725,1.58,1.13,2.71,1.45,2.58,1.5,1.12,2.63,1.39,2.51,"https://fbref.com/en/squads/b2b47a98/2021-2022/Newcastle-United-Stats"
2022,"Nice","Ligue 1","team",27,25,51.5,38,418,3420,38,52,35,87,44,8,10,77,6,55.6,48,39,86.9,732,1474,1.37,0.92,2.29,1.16,2.08,1.46,1.03,2.49,1.26,2.29,"https://fbref.com/en/squads/132ebc33/2021-2022/Nice-Stats"
2022,"Nice","Ligue 1","opponent",27,26,48.4,38,418,3420,38,36,24,60,32,4,5,59,3,42.5,38.5,29.8,68.3,577,1396,0.95,0.63,1.58,0.84,1.47,1.12,0.78,1.9,1.01,1.8,"https://fbref.com/en/squads/132ebc33/2021-2022/Nice-Stats"
2022,"Norwich City","Premier League","team",28,26.2,42.9,38,418,3420,38,21,16,37,18,3,3,57,1,32.3,30,24.3,54.3,566,1031,0.55,0.42,0.97,0.47,0.89,0.85,0.64,1.49,0.79,1.43,"https://fbref.com/en/squads/1c781004/2021-2022/Norwich-City-Stats"
2022,"Norwich City","Premier League","opponent",28,26.8,57.5,38,418,3420,38,82,57,139,73,9,12,62,2,75.5,66.3,54.4,120.7,822,1773,2.16,1.5,3.66,1.92,3.42,1.99,1.43,3.42,1.75,3.18,"https://fbref.com/en/squads/1c781004/2021-2022/Norwich-City-Stats"
2022,"Osasuna","La Liga","team",29,27.7,46.9,38,418,3420,38,37,23,60,31,6,8,84,2,36.7,30.7,22.9,53.6,417,1328,0.97,0.61,1.58,0.82,1.42,0.96,0.6,1.57,0.81,1.41,"https://fbref.com/en/squads/03c57e2b/2021-2022/Osasuna-Stats"
2022,"Osasuna","La Liga","opponent",29,27.6,53.3,38,418,3420,38,49,37,86,45,4,7,73,1,46.3,40.8,32.5,73.2,722,1330,1.29,0.97,2.26,1.18,2.16,1.22,0.85,2.07,1.07,1.93,"https://fbref.com/en/squads/03c57e2b/2021-2022/Osasuna-Stats"
2022,"Paris S-G","Ligue 1","team",36,27.8,63,38,418,3420,38,88,65,153,81,7,8,79,4,76.7,70.6,55.9,126.6,877,2055,2.32,1.71,4.03,2.13,3.84,2.02,1.47,3.49,1.86,3.33,"https://fbref.com/en/squads/e2d8892c/2021-2022/Paris-Saint-Germain-Stats"
2022,"Paris S-G","Ligue 1","opponent",36,25.7,36.6,38,418,3420,38,35,25,60,32,3,3,74,5,39.8,37.4,29.4,66.8,700,1090,0.92,0.66,1.58,0.84,1.5,1.05,0.77,1.82,0.98,1.76,"https://fbref.com/en/squads/e2d8892c/2021-2022/Paris-Saint-Germain-Stats"
2022,"RB Leipzig","Bundesliga","team",29,25.3,56.1,34,374,3060,34,72,53,125,64,8,9,49,0,64.5,58.4,49.2,107.6,542,1467,2.12,1.56,3.68,1.88,3.44,1.9,1.45,3.34,1.72,3.16,"https://fbref.com/en/squads/acbb6a5b/2021-2022/RB-Leipzig-Stats"
2022,"RB Leipzig","Bundesliga","opponent",29,26,43.4,34,374,3060,34,36,23,59,33,3,3,68,4,40.1,37.7,27.9,65.6,451,986,1.06,0.68,1.74,0.97,1.65,1.18,0.82,2,1.11,1.93,"https://fbref.com/en/squads/acbb6a5b/2021-2022/RB-Leipzig-Stats"
2022,"Rayo Vallecano","La Liga","team",28,27.5,49.9,38,418,3420,38,38,28,66,34,4,4,101,3,42.8,39.7,30.7,70.3,697,1312,1,0.74,1.74,0.89,1.63,1.13,0.81,1.93,1.04,1.85,"https://fbref.com/en/squads/98e8af82/2021-2022/Rayo-Vallecano-Stats"
2022,"Rayo Vallecano","La Liga","opponent",28,27.6,50.1,38,418,3420,38,49,33,82,42,7,9,110,3,48.4,41.5,34.7,76.1,603,1330,1.29,0.87,2.16,1.11,1.97,1.27,0.91,2.19,1.09,2,"https://fbref.com/en/squads/98e8af82/2021-2022/Rayo-Vallecano-Stats"
2022,"Real Madrid","La Liga","team",31,27.7,59.9,38,418,3420,38,80,59,139,72,8,12,76,0,71.7,62.2,50.7,112.9,1029,2078,2.11,1.55,3.66,1.89,3.45,1.89,1.33,3.22,1.64,2.97,"https://fbref.com/en/squads/53a2f082/2021-2022/Real-Madrid-Stats"
2022,"Real Madrid","La Liga","opponent",31,27.6,34,38,418,3420,38,31,20,51,28,3,5,82,3,43.9,39.8,32.2,72,632,1257,0.82,0.53,1.34,0.74,1.26,1.15,0.85,2,1.05,1.89,"https://fbref.com/en/squads/53a2f082/2021-2022/Real-Madrid-Stats"
2022,"Real Sociedad","La Liga","team",32,25.7,54.3,38,418,3420,38,40,22,62,31,9,10,77,4,51.5,43.8,32.9,76.7,667,1462,1.05,0.58,1.63,0.82,1.39,1.36,0.87,2.22,1.15,2.02,"https://fbref.com/en/squads/e31d1cd9/2021-2022/Real-Sociedad-Stats"
2022,"Real Sociedad","La Liga","opponent",32,27.7,45.3,38,418,3420,38,37,28,65,32,5,6,95,2,38.7,34,28.1,62.1,587,1206,0.97,0.74,1.71,0.84,1.58,1.02,0.74,1.76,0.89,1.63,"https://fbref.com/en/squads/e31d1cd9/2021-2022/Real-Sociedad-Stats"
2022,"Reims","Ligue 1","team",35,24,42.2,38,418,3420,38,42,27,69,38,4,6,68,7,37.7,32.8,26,58.8,614,1185,1.11,0.71,1.82,1,1.71,0.99,0.68,1.68,0.86,1.55,"https://fbref.com/en/squads/7fdd64e0/2021-2022/Reims-Stats"
2022,"Reims","Ligue 1","opponent",35,25.9,57.8,38,418,3420,38,44,26,70,39,5,7,76,6,46.4,40.9,30.4,71.3,749,1614,1.16,0.68,1.84,1.03,1.71,1.22,0.8,2.02,1.08,1.88,"https://fbref.com/en/squads/7fdd64e0/2021-2022/Reims-Stats"
2022,"Rennes","Ligue 1","team",28,25.3,55.9,38,418,3420,38,81,61,142,77,4,4,56,2,62.8,59.6,47.1,106.7,676,1737,2.13,1.61,3.74,2.03,3.63,1.65,1.24,2.89,1.57,2.81,"https://fbref.com/en/squads/b3072e00/2021-2022/Rennes-Stats"
2022,"Rennes","Ligue 1","opponent",28,25.8,43.7,38,418,3420,38,39,27,66,34,5,6,73,2,42.9,38.3,29.7,68,560,1172,1.03,0.71,1.74,0.89,1.61,1.13,0.78,1.91,1.01,1.79,"https://fbref.com/en/squads/b3072e00/2021-2022/Rennes-Stats"
2022,"Roma","Serie A","team",29,26.4,51.4,38,418,3420,38,58,31,89,51,7,9,111,8,65.1,58.1,46.3,104.4,733,1587,1.53,0.82,2.34,1.34,2.16,1.71,1.22,2.93,1.53,2.75,"https://fbref.com/en/squads/cf74a709/2021-2022/Roma-Stats"
2022,"Roma","Serie A","opponent",29,26.8,48.6,38,418,3420,38,41,23,64,36,5,6,106,8,38.4,33.6,26.2,59.8,646,1275,1.08,0.61,1.68,0.95,1.55,1.01,0.69,1.7,0.89,1.57,"https://fbref.com/en/squads/cf74a709/2021-2022/Roma-Stats"
2022,"Saint-Étienne","Ligue 1","team",39,25.1,48.5,38,418,3420,38,41,25,66,36,5,5,81,5,38.3,34.5,26.2,60.7,685,1400,1.08,0.66,1.74,0.95,1.61,1.01,0.69,1.7,0.91,1.6,"https://fbref.com/en/squads/d298ef2c/2021-2022/Saint-Etienne-Stats"
2022,"Saint-Étienne","Ligue 1","opponent",39,26.1,50.7,38,418,3420,38,73,57,130,65,8,8,69,1,58.3,52.1,42.9,95,571,1445,1.92,1.5,3.42,1.71,3.21,1.53,1.13,2.66,1.37,2.5,"https://fbref.com/en/squads/d298ef2c/2021-2022/Saint-Etienne-Stats"
2022,"Salernitana","Serie A","team",42,27.7,41.2,38,418,3420,38,32,19,51,28,4,5,94,5,36.5,32.9,24.8,57.7,528,1031,0.84,0.5,1.34,0.74,1.24,0.96,0.65,1.61,0.87,1.52,"https://fbref.com/en/squads/c5577084/2021-2022/Salernitana-Stats"
2022,"Salernitana","Serie A","opponent",42,26.8,59,38,418,3420,38,76,58,134,70,6,8,98,8,65.2,59.1,48.2,107.3,840,1705,2,1.53,3.53,1.84,3.37,1.72,1.27,2.99,1.55,2.82,"https://fbref.com/en/squads/c5577084/2021-2022/Salernitana-Stats"
2022,"Sampdoria","Serie A","team",34,29,46.1,38,418,3420,38,42,29,71,40,2,4,94,4,36.7,33.4,26.2,59.6,467,1187,1.11,0.76,1.87,1.05,1.82,0.97,0.69,1.66,0.88,1.57,"https://fbref.com/en/squads/8ff9e3b3/2021-2022/Sampdoria-Stats"
2022,"Sampdoria","Serie A","opponent",34,26.7,54.1,38,418,3420,38,61,41,102,58,3,4,82,2,56.1,53,38,91,807,1548,1.61,1.08,2.68,1.53,2.61,1.48,1,2.48,1.39,2.39,"https://fbref.com/en/squads/8ff9e3b3/2021-2022/Sampdoria-Stats"
2022,"Sassuolo","Serie A","team",29,26.1,54.9,38,418,3420,38,60,39,99,53,7,7,92,4,55.7,50.2,39,89.2,815,1507,1.58,1.03,2.61,1.39,2.42,1.46,1.03,2.49,1.32,2.35,"https://fbref.com/en/squads/e2befd26/2021-2022/Sassuolo-Stats"
2022,"Sassuolo","Serie A","opponent",29,26.8,44.8,38,418,3420,38,65,48,113,57,8,9,83,6,66.4,59.3,50,109.2,699,1363,1.71,1.26,2.97,1.5,2.76,1.75,1.31,3.06,1.56,2.87,"https://fbref.com/en/squads/e2befd26/2021-2022/Sassuolo-Stats"
2022,"Sevilla","La Liga","team",33,28.6,59.4,38,418,3420,38,51,40,91,49,2,3,97,4,42.4,40,32.5,72.5,625,1596,1.34,1.05,2.39,1.29,2.34,1.12,0.86,1.97,1.05,1.91,"https://fbref.com/en/squads/ad2be733/2021-2022/Sevilla-Stats"
2022,"Sevilla","La Liga","opponent",33,27.8,40.2,38,418,3420,38,30,19,49,28,2,4,98,4,36.9,33.8,25,58.9,521,1182,0.79,0.5,1.29,0.74,1.24,0.97,0.66,1.63,0.89,1.55,"https://fbref.com/en/squads/ad2be733/2021-2022/Sevilla-Stats"
2022,"Southampton","Premier League","team",25,25.7,47.7,38,418,3420,38,41,26,67,37,4,4,65,2,44.8,41.6,32.5,74.1,728,1326,1.08,0.68,1.76,0.97,1.66,1.18,0.85,2.03,1.1,1.95,"https://fbref.com/en/squads/33c895d4/2021-2022/Southampton-Stats"
2022,"Southampton","Premier League","opponent",25,26.8,52.1,38,418,3420,38,65,47,112,63,2,2,64,1,60,58.5,45.7,104.3,647,1497,1.71,1.24,2.95,1.66,2.89,1.58,1.2,2.78,1.54,2.74,"https://fbref.com/en/squads/33c895d4/2021-2022/Southampton-Stats"
2022,"Spezia","Serie A","team",30,24.4,42.7,38,418,3420,38,38,25,63,35,3,5,88,4,40.1,36.2,27.9,64.1,511,999,1,0.66,1.66,0.92,1.58,1.05,0.73,1.79,0.95,1.69,"https://fbref.com/en/squads/68449f6d/2021-2022/Spezia-Stats"
2022,"Spezia","Serie A","opponent",30,27,57.3,38,418,3420,38,68,44,112,58,10,13,85,2,64.4,54.4,44.5,98.9,722,1654,1.79,1.16,2.95,1.53,2.68,1.69,1.17,2.87,1.43,2.6,"https://fbref.com/en/squads/68449f6d/2021-2022/Spezia-Stats"
2022,"Strasbourg","Ligue 1","team",26,27,49.5,38,418,3420,38,56,40,96,50,6,8,72,3,55.6,49.4,39.6,89,573,1589,1.47,1.05,2.53,1.32,2.37,1.46,1.04,2.51,1.3,2.34,"https://fbref.com/en/squads/c0d3eab4/2021-2022/Strasbourg-Stats"
2022,"Strasbourg","Ligue 1","opponent",26,25.9,50.5,38,418,3420,38,42,31,73,38,4,4,78,4,43.5,40.4,31.3,71.7,694,1334,1.11,0.82,1.92,1,1.82,1.15,0.82,1.97,1.06,1.89,"https://fbref.com/en/squads/c0d3eab4/2021-2022/Strasbourg-Stats"
2022,"Stuttgart","Bundesliga","team",34,24,50.7,34,374,3060,34,40,31,71,39,1,3,64,2,43.7,41.4,33.1,74.5,571,1269,1.18,0.91,2.09,1.15,2.06,1.29,0.97,2.26,1.22,2.19,"https://fbref.com/en/squads/598bc722/2021-2022/Stuttgart-Stats"
2022,"Stuttgart","Bundesliga","opponent",34,26.3,49.3,34,374,3060,34,58,44,102,54,4,4,58,2,54,50.9,40.4,91.3,544,1292,1.71,1.29,3,1.59,2.88,1.59,1.19,2.78,1.5,2.69,"https://fbref.com/en/squads/598bc722/2021-2022/Stuttgart-Stats"
2022,"Torino","Serie A","team",31,25.2,53.3,38,418,3420,38,43,27,70,37,6,6,89,3,48.7,44.1,36.3,80.4,628,1320,1.13,0.71,1.84,0.97,1.68,1.28,0.96,2.24,1.16,2.12,"https://fbref.com/en/squads/105360fe/2021-2022/Torino-Stats"
2022,"Torino","Serie A","opponent",31,26.8,46.4,38,418,3420,38,41,25,66,32,9,11,96,7,38.9,30.3,25.2,55.5,468,1027,1.08,0.66,1.74,0.84,1.5,1.02,0.66,1.69,0.8,1.46,"https://fbref.com/en/squads/105360fe/2021-2022/Torino-Stats"
2022,"Tottenham","Premier League","team",25,26.5,51.8,38,418,3420,38,63,50,113,58,5,5,69,1,61.2,57.3,47,104.4,791,1459,1.66,1.32,2.97,1.53,2.84,1.61,1.24,2.85,1.51,2.75,"https://fbref.com/en/squads/361ca564/2021-2022/Tottenham-Hotspur-Stats"
2022,"Tottenham","Premier League","opponent",25,26.8,48,38,418,3420,38,39,29,68,37,2,2,83,6,39.3,37.7,30.2,67.9,653,1443,1.03,0.76,1.79,0.97,1.74,1.03,0.79,1.83,0.99,1.79,"https://fbref.com/en/squads/361ca564/2021-2022/Tottenham-Hotspur-Stats"
2022,"Troyes","Ligue 1","team",35,27.1,44.4,38,418,3420,38,35,23,58,29,6,7,75,6,39.2,33.8,27,60.8,598,1216,0.92,0.61,1.53,0.76,1.37,1.03,0.71,1.74,0.89,1.6,"https://fbref.com/en/squads/54195385/2021-2022/Troyes-Stats"
2022,"Troyes","Ligue 1","opponent",35,25.9,55.8,38,418,3420,38,51,30,81,41,10,10,89,7,50.8,42.9,35.6,78.5,638,1739,1.34,0.79,2.13,1.08,1.87,1.34,0.94,2.27,1.13,2.07,"https://fbref.com/en/squads/54195385/2021-2022/Troyes-Stats"
2022,"Udinese","Serie A","team",29,26.2,42.7,38,418,3420,38,58,36,94,55,3,4,95,6,51.3,48.2,36.6,84.8,669,1226,1.53,0.95,2.47,1.45,2.39,1.35,0.96,2.31,1.27,2.23,"https://fbref.com/en/squads/04eea015/2021-2022/Udinese-Stats"
2022,"Udinese","Serie A","opponent",29,26.8,57.7,38,418,3420,38,57,39,96,52,5,7,107,6,52.4,47.2,36.9,84.1,677,1573,1.5,1.03,2.53,1.37,2.39,1.38,0.97,2.35,1.24,2.21,"https://fbref.com/en/squads/04eea015/2021-2022/Udinese-Stats"
