"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90","GA","GA90","SoTA","Saves","Save_percent","W","D","L","CS","CS_percent","PKatt_Penalty","PKA_Penalty","PKsv_Penalty","PKm_Penalty","Save_percent_Penalty","Url"
2024,"Paris S-G","Ligue 1","Gianluigi Donnarumma","ITA","GK","24",1999,25,25,2169,24.1,20,0.83,110,89,84.5,18,6,1,10,40,4,3,1,0,25,"https://fbref.com/en/players/08f5afaa/Gianluigi-Donnarumma"
2024,"Paris S-G","Ligue 1","Keylor Navas","CRC","GK","36",1986,4,4,360,4,6,1.5,12,6,58.3,2,2,0,1,25,1,1,0,0,0,"https://fbref.com/en/players/ecada4fc/Keylor-Navas"
2024,"Paris S-G","Ligue 1","Arnau Tenas","ESP","GK","22",2001,6,5,529,5.9,7,1.19,25,18,72,2,2,1,1,20,0,0,0,0,NA,"https://fbref.com/en/players/30670b0e/Arnau-Tenas"
2024,"RB Leipzig","Bundesliga","Janis Blaswich","GER","GK","32",1991,21,21,1890,21,30,1.43,76,46,65.8,10,4,7,5,23.8,4,4,0,0,0,"https://fbref.com/en/players/663e080e/Janis-Blaswich"
2024,"RB Leipzig","Bundesliga","Péter Gulácsi","HUN","GK","33",1990,13,13,1170,13,9,0.69,41,33,78,9,4,0,5,38.5,1,0,0,1,NA,"https://fbref.com/en/players/bcb2ccd8/Peter-Gulacsi"
2024,"Rayo Vallecano","La Liga","Dani Cárdenas","ESP","GK","26",1997,1,1,90,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/e1846dde/Dani-Cardenas"
2024,"Rayo Vallecano","La Liga","Stole Dimitrievski","MKD","GK","29",1993,37,37,3330,37,47,1.27,150,104,69.3,8,14,15,13,35.1,2,1,1,0,50,"https://fbref.com/en/players/fc70e345/Stole-Dimitrievski"
2024,"Real Madrid","La Liga","Kepa Arrizabalaga","ESP","GK","28",1994,14,13,1198,13.3,9,0.68,38,30,76.3,10,2,1,8,61.5,0,0,0,0,NA,"https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga"
2024,"Real Madrid","La Liga","Thibaut Courtois","BEL","GK","31",1992,4,4,332,3.7,0,0,15,15,100,3,1,0,3,75,0,0,0,0,NA,"https://fbref.com/en/players/1840e36d/Thibaut-Courtois"
2024,"Real Madrid","La Liga","Andriy Lunin","UKR","GK","24",1999,21,21,1890,21,17,0.81,65,48,75.4,16,5,0,10,47.6,1,1,0,0,0,"https://fbref.com/en/players/3061e1ec/Andriy-Lunin"
2024,"Real Sociedad","La Liga","Unai Marrero","ESP","GK","21",2001,2,1,142,1.6,3,1.9,5,2,60,0,0,1,0,0,1,1,0,0,0,"https://fbref.com/en/players/f0fe87dc/Unai-Marrero"
2024,"Real Sociedad","La Liga","Álex Remiro","ESP","GK","28",1995,37,37,3275,36.4,36,0.99,130,94,76.2,16,12,9,15,40.5,6,5,1,0,16.7,"https://fbref.com/en/players/374ee424/Alex-Remiro"
2024,"Reims","Ligue 1","Yehvann Diouf","SEN","GK","23",1999,34,34,3060,34,47,1.38,137,90,70.1,13,8,13,8,23.5,7,6,1,0,14.3,"https://fbref.com/en/players/eedea60b/Yehvann-Diouf"
2024,"Rennes","Ligue 1","Steve Mandanda","FRA","GK","38",1985,34,34,3060,34,46,1.35,147,104,70.7,12,10,12,7,20.6,3,3,0,0,0,"https://fbref.com/en/players/1d2d5cc8/Steve-Mandanda"
2024,"Roma","Serie A","Rui Patrício","POR","GK","35",1988,23,23,2070,23,27,1.17,74,49,66.2,11,5,7,6,26.1,3,2,0,1,0,"https://fbref.com/en/players/79b0d6a0/Rui-Patricio"
2024,"Roma","Serie A","Mile Svilar","SRB","GK","23",1999,15,15,1350,15,19,1.27,77,58,76.6,7,4,4,5,33.3,2,1,1,0,50,"https://fbref.com/en/players/bcf5058a/Mile-Svilar"
2024,"Salernitana","Serie A","Benoît Costil","FRA","GK","36",1987,13,13,1170,13,29,2.23,66,38,60.6,2,3,8,1,7.7,3,3,0,0,0,"https://fbref.com/en/players/2434f24a/Benoit-Costil"
2024,"Salernitana","Serie A","Vincenzo Fiorillo","ITA","GK","33",1990,4,4,360,4,8,2,26,18,69.2,0,2,2,0,0,0,0,0,0,NA,"https://fbref.com/en/players/a2565f79/Vincenzo-Fiorillo"
2024,"Salernitana","Serie A","Guillermo Ochoa","MEX","GK","38",1985,21,21,1890,21,44,2.1,115,72,67.8,0,6,15,1,4.8,7,7,0,0,0,"https://fbref.com/en/players/1e9bde92/Guillermo-Ochoa"
2024,"Sassuolo","Serie A","Andrea Consigli","ITA","GK","36",1987,35,35,3150,35,68,1.94,159,93,61.6,6,8,21,3,8.6,10,7,1,2,12.5,"https://fbref.com/en/players/8cabdc1e/Andrea-Consigli"
2024,"Sassuolo","Serie A","Alessio Cragno","ITA","GK","29",1994,3,3,270,3,7,2.33,14,8,57.1,1,1,1,0,0,1,1,0,0,0,"https://fbref.com/en/players/f554e29b/Alessio-Cragno"
2024,"Sevilla","La Liga","Yassine Bounou","MAR","GK","32",1991,1,1,90,1,2,2,3,1,33.3,0,0,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/f6798fc3/Yassine-Bounou"
2024,"Sevilla","La Liga","Marko Dmitrović","SRB","GK","31",1992,13,13,1170,13,25,1.92,68,44,66.2,2,2,9,2,15.4,2,2,0,0,0,"https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic"
2024,"Sevilla","La Liga","Ørjan Nyland","NOR","GK","32",1990,24,24,2160,24,27,1.13,104,78,76.9,8,9,7,6,25,3,3,0,0,0,"https://fbref.com/en/players/bdedffac/Orjan-Nyland"
2024,"Sheffield Utd","Premier League","Wes Foderingham","ENG","GK","32",1991,30,29,2649,29.4,79,2.68,204,130,63.7,3,4,22,1,3.4,6,5,0,1,0,"https://fbref.com/en/players/96cf7b61/Wes-Foderingham"
2024,"Sheffield Utd","Premier League","Ivo Grbić","CRO","GK","27",1996,9,9,771,8.6,25,2.92,59,36,57.6,0,3,6,0,0,1,0,0,1,NA,"https://fbref.com/en/players/3f034750/Ivo-Grbic"
2024,"Strasbourg","Ligue 1","Alaa Bellaarouch","MAR","GK","21",2002,15,15,1350,15,26,1.73,63,37,63.5,4,2,9,2,13.3,4,3,1,0,25,"https://fbref.com/en/players/0595569d/Alaa-Bellaarouch"
2024,"Strasbourg","Ligue 1","Matz Sels","BEL","GK","31",1992,19,19,1710,19,24,1.26,62,40,62.9,6,7,6,3,15.8,1,1,0,0,0,"https://fbref.com/en/players/834b5c4c/Matz-Sels"
2024,"Stuttgart","Bundesliga","Fabian Bredlow","GER","GK","28",1995,4,4,360,4,3,0.75,22,19,86.4,3,1,0,1,25,0,0,0,0,NA,"https://fbref.com/en/players/d28339cb/Fabian-Bredlow"
2024,"Stuttgart","Bundesliga","Alexander Nübel","GER","GK","26",1996,30,30,2700,30,36,1.2,107,74,69.2,20,3,7,11,36.7,3,3,0,0,0,"https://fbref.com/en/players/afb0c500/Alexander-Nubel"
2024,"Torino","Serie A","Luca Gemello","ITA","GK","23",2000,2,2,180,2,5,2.5,9,4,55.6,0,0,2,0,0,1,1,0,0,0,"https://fbref.com/en/players/53e494ec/Luca-Gemello"
2024,"Torino","Serie A","Vanja Milinković-Savić","SRB","GK","26",1997,36,36,3240,36,31,0.86,134,103,81.3,13,14,9,18,50,6,6,0,0,0,"https://fbref.com/en/players/9fa26bc2/Vanja-Milinkovic-Savic"
2024,"Tottenham","Premier League","Guglielmo Vicario","ITA","GK","26",1996,38,38,3420,38,61,1.61,167,109,67.7,20,6,12,7,18.4,7,7,0,0,0,"https://fbref.com/en/players/77d6fd4d/Guglielmo-Vicario"
2024,"Toulouse","Ligue 1","Guillaume Restes","FRA","GK","18",2005,34,34,3060,34,46,1.35,139,93,69.8,11,10,13,6,17.6,4,4,0,0,0,"https://fbref.com/en/players/6b91b999/Guillaume-Restes"
2024,"Udinese","Serie A","Maduka Okoye","NGA","GK","23",1999,21,21,1890,21,25,1.19,89,65,75.3,5,8,8,5,23.8,3,3,0,0,0,"https://fbref.com/en/players/ab5c36dd/Maduka-Okoye"
2024,"Udinese","Serie A","Marco Silvestri","ITA","GK","32",1991,17,17,1530,17,28,1.65,68,40,67.6,1,11,5,4,23.5,6,6,0,0,0,"https://fbref.com/en/players/0d422df7/Marco-Silvestri"
2024,"Union Berlin","Bundesliga","Frederik Rønnow","DEN","GK","30",1992,33,33,2970,33,56,1.7,162,105,68.5,9,6,18,7,21.2,7,5,2,0,28.6,"https://fbref.com/en/players/a70b8345/Frederik-Ronnow"
2024,"Union Berlin","Bundesliga","Alexander Schwolow","GER","GK","31",1992,1,1,90,1,2,2,6,4,66.7,0,0,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/0d55d942/Alexander-Schwolow"
2024,"Valencia","La Liga","Cristian","ESP","GK","25",1998,1,0,57,0.6,1,1.58,3,2,66.7,0,0,0,0,NA,0,0,0,0,NA,"https://fbref.com/en/players/9ad74b4d/Cristian"
2024,"Valencia","La Liga","Jaume Doménech","ESP","GK","32",1990,2,1,79,0.9,3,3.42,12,9,75,0,0,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/c9cb972b/Jaume-Domenech"
2024,"Valencia","La Liga","Giorgi Mamardashvili","GEO","GK","22",2000,37,37,3284,36.5,41,1.12,145,103,73.8,13,10,14,13,35.1,6,3,3,0,50,"https://fbref.com/en/players/d4b73232/Giorgi-Mamardashvili"
2024,"Villarreal","La Liga","Filip Jørgensen","DEN","GK","21",2002,36,36,3240,36,63,1.75,205,143,72.2,13,10,13,6,16.7,6,6,0,0,0,"https://fbref.com/en/players/0107757e/Filip-Jorgensen"
2024,"Villarreal","La Liga","Pepe Reina","ESP","GK","40",1982,2,2,180,2,2,1,9,7,77.8,1,1,0,0,0,0,0,0,0,NA,"https://fbref.com/en/players/e358587b/Pepe-Reina"
2024,"Werder Bremen","Bundesliga","Jiří Pavlenka","CZE","GK","31",1992,7,7,630,7,17,2.43,38,21,60.5,2,0,5,1,14.3,2,2,0,0,0,"https://fbref.com/en/players/0a1cb833/Jiri-Pavlenka"
2024,"Werder Bremen","Bundesliga","Michael Zetterer","GER","GK","28",1995,27,27,2430,27,37,1.37,128,92,74.2,9,9,9,6,22.2,4,4,0,0,0,"https://fbref.com/en/players/9b688ae1/Michael-Zetterer"
2024,"West Ham","Premier League","Alphonse Areola","FRA","GK","30",1993,31,31,2699,30,53,1.77,188,136,74.5,11,9,11,4,12.9,7,5,2,0,28.6,"https://fbref.com/en/players/2f965a72/Alphonse-Areola"
2024,"West Ham","Premier League","Łukasz Fabiański","POL","GK","38",1985,10,7,721,8,21,2.62,53,33,66,3,1,3,1,14.3,3,3,0,0,0,"https://fbref.com/en/players/9328b835/Lukasz-Fabianski"
2024,"Wolfsburg","Bundesliga","Koen Casteels","BEL","GK","31",1992,25,25,2250,25,39,1.56,115,78,67.8,8,6,11,4,16,3,2,0,1,0,"https://fbref.com/en/players/db401046/Koen-Casteels"
2024,"Wolfsburg","Bundesliga","Pavao Pervan","AUT","GK","35",1987,9,9,810,9,17,1.89,36,20,52.8,2,1,6,2,22.2,0,0,0,0,NA,"https://fbref.com/en/players/c89e8aae/Pavao-Pervan"
2024,"Wolves","Premier League","Daniel Bentley","ENG","GK","30",1993,5,3,383,4.3,7,1.64,15,8,53.3,1,0,2,1,33.3,0,0,0,0,NA,"https://fbref.com/en/players/68db6358/Daniel-Bentley"
2024,"Wolves","Premier League","José Sá","POR","GK","30",1993,35,35,3037,33.7,58,1.72,188,131,73.4,12,7,16,4,11.4,8,8,0,0,0,"https://fbref.com/en/players/903b6e8b/Jose-Sa"
2025,"Alavés","La Liga","Antonio Sivera","ESP","GK","29-068",1996,8,8,720,8,8,1,26,18,69.2,3,2,3,1,12.5,0,0,0,0,NA,"https://fbref.com/en/players/9970da54/Antonio-Sivera"
2025,"Angers","Ligue 1","Hervé Koffi","BFA","GK","29-002",1996,7,7,630,7,11,1.57,43,31,76.7,1,2,4,1,14.3,3,1,1,1,50,"https://fbref.com/en/players/faf873a7/Herve-Koffi"
2025,"Arsenal","Premier League","David Raya","ESP","GK","30-033",1995,7,7,630,7,3,0.43,18,15,83.3,5,1,1,4,57.1,0,0,0,0,NA,"https://fbref.com/en/players/98ea5115/David-Raya"
2025,"Aston Villa","Premier League","Marco Bizot","NED","GK","34-222",1991,2,2,180,2,3,1.5,7,4,71.4,0,1,1,1,50,1,1,0,0,0,"https://fbref.com/en/players/3d214e5f/Marco-Bizot"
2025,"Aston Villa","Premier League","Emiliano Martínez","ARG","GK","33-046",1992,5,5,450,5,4,0.8,13,9,69.2,2,2,1,1,20,0,0,0,0,NA,"https://fbref.com/en/players/7956236f/Emiliano-Martinez"
2025,"Atalanta","Serie A","Marco Carnesecchi","ITA","GK","25-109",2000,6,6,540,6,5,0.83,27,22,81.5,2,4,0,1,16.7,1,0,1,0,100,"https://fbref.com/en/players/8ec56e62/Marco-Carnesecchi"
2025,"Athletic Club","La Liga","Unai Simón","ESP","GK","28-129",1997,8,8,720,8,9,1.13,26,18,65.4,4,1,3,1,12.5,0,0,0,0,NA,"https://fbref.com/en/players/5dcf3e90/Unai-Simon"
2025,"Atlético Madrid","La Liga","Jan Oblak","SVN","GK","32-284",1993,8,8,720,8,10,1.25,22,12,59.1,3,4,1,1,12.5,1,1,0,0,0,"https://fbref.com/en/players/ee8508c0/Jan-Oblak"
2025,"Augsburg","Bundesliga","Finn Dahmen","GER","GK","27-205",1998,6,6,540,6,13,2.17,34,20,64.7,2,0,4,0,0,2,1,1,0,50,"https://fbref.com/en/players/dee3013b/Finn-Dahmen"
2025,"Auxerre","Ligue 1","Théo De Percin","MTQ","GK","24-258",2001,3,2,226,2.5,4,1.59,11,7,63.6,0,0,2,0,0,0,0,0,0,NA,"https://fbref.com/en/players/afbb55d2/Theo-De-Percin"
2025,"Auxerre","Ligue 1","Donovan Léon","GUF","GK","32-349",1992,5,5,404,4.5,6,1.34,19,13,68.4,2,0,3,2,40,1,0,1,0,100,"https://fbref.com/en/players/51c83a90/Donovan-Leon"
2025,"Barcelona","La Liga","Joan García","ESP","GK","24-167",2001,6,6,540,6,4,0.67,18,14,83.3,5,1,0,3,50,1,1,0,0,0,"https://fbref.com/en/players/87b498b0/Joan-Garcia"
2025,"Barcelona","La Liga","Wojciech Szczęsny","POL","GK","35-183",1990,2,2,180,2,5,2.5,7,2,42.9,1,0,1,0,0,1,1,0,0,0,"https://fbref.com/en/players/01b8a2b2/Wojciech-Szczesny"
2025,"Bayern Munich","Bundesliga","Manuel Neuer","GER","GK","39-205",1986,6,6,540,6,3,0.5,13,10,76.9,6,0,0,4,66.7,0,0,0,0,NA,"https://fbref.com/en/players/8778c910/Manuel-Neuer"
2025,"Betis","La Liga","Pau López","ESP","GK","30-309",1994,5,5,450,5,3,0.6,18,14,83.3,4,1,0,2,40,1,0,1,0,100,"https://fbref.com/en/players/20b9f052/Pau-Lopez"
2025,"Betis","La Liga","Álvaro Vallés","ESP","GK","28-085",1997,3,3,270,3,5,1.67,13,9,61.5,0,2,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/0166a73e/Alvaro-Valles"
2025,"Bologna","Serie A","Łukasz Skorupski","POL","GK","34-166",1991,6,6,540,6,5,0.83,17,12,70.6,3,1,2,2,33.3,0,0,0,0,NA,"https://fbref.com/en/players/ab4449d6/Lukasz-Skorupski"
2025,"Bournemouth","Premier League","Đorđe Petrović","SRB","GK","26-010",1999,7,7,630,7,8,1.14,27,19,70.4,4,2,1,3,42.9,0,0,0,0,NA,"https://fbref.com/en/players/0cf321c8/Djordje-Petrovic"
2025,"Brentford","Premier League","Caoimhín Kelleher","IRL","GK","26-329",1998,7,7,630,7,12,1.71,29,17,62.1,2,1,4,1,14.3,2,1,1,0,50,"https://fbref.com/en/players/62d7ef38/Caoimhin-Kelleher"
2025,"Brest","Ligue 1","Grégoire Coudert","FRA","GK","26-198",1999,3,2,212,2.4,6,2.55,15,9,66.7,1,0,1,0,0,1,1,0,0,0,"https://fbref.com/en/players/ca95200f/Gregoire-Coudert"
2025,"Brest","Ligue 1","Radosław Majecki","POL","GK","25-336",1999,5,5,414,4.6,5,1.09,14,9,64.3,1,2,2,2,40,0,0,0,0,NA,"https://fbref.com/en/players/20de219a/Radoslaw-Majecki"
2025,"Brighton","Premier League","Bart Verbruggen","NED","GK","23-061",2002,7,7,630,7,10,1.43,22,14,59.1,2,3,2,0,0,1,1,0,0,0,"https://fbref.com/en/players/cf134113/Bart-Verbruggen"
2025,"Burnley","Premier League","Martin Dúbravka","SVK","GK","36-276",1989,7,7,630,7,15,2.14,40,28,67.5,1,1,5,1,14.3,2,2,0,0,0,"https://fbref.com/en/players/3a949a25/Martin-Dubravka"
2025,"Cagliari","Serie A","Elia Caprile","ITA","GK","24-054",2001,6,6,540,6,6,1,26,20,76.9,2,2,2,1,16.7,0,0,0,0,NA,"https://fbref.com/en/players/97d7afbd/Elia-Caprile"
2025,"Celta Vigo","La Liga","Ionuț Radu","ROU","GK","28-143",1997,8,8,720,8,10,1.25,33,23,69.7,0,6,2,0,0,1,0,1,0,100,"https://fbref.com/en/players/67f649be/Ionut-Radu"
2025,"Chelsea","Premier League","Filip Jørgensen","DEN","GK","23-185",2002,1,0,84,0.9,2,2.14,3,1,33.3,0,0,0,0,NA,0,0,0,0,NA,"https://fbref.com/en/players/0107757e/Filip-Jorgensen"
2025,"Chelsea","Premier League","Robert Sánchez","ESP","GK","27-334",1997,7,7,544,6,7,1.16,19,12,63.2,3,2,2,2,28.6,0,0,0,0,NA,"https://fbref.com/en/players/6a713852/Robert-Sanchez"
2025,"Como","Serie A","Jean Butez","FRA","GK","30-132",1995,6,6,540,6,5,0.83,13,8,61.5,2,3,1,1,16.7,0,0,0,0,NA,"https://fbref.com/en/players/7f40333d/Jean-Butez"
2025,"Cremonese","Serie A","Emil Audero","IDN","GK","28-273",1997,4,4,360,4,3,0.75,23,20,91.3,2,2,0,2,50,1,1,0,0,0,"https://fbref.com/en/players/649b01d8/Emil-Audero"
2025,"Cremonese","Serie A","Marco Silvestri","ITA","GK","34-230",1991,2,2,180,2,5,2.5,15,10,66.7,0,1,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/0d422df7/Marco-Silvestri"
2025,"Crystal Palace","Premier League","Dean Henderson","ENG","GK","28-220",1997,7,7,630,7,5,0.71,21,16,81,3,3,1,3,42.9,1,1,0,0,0,"https://fbref.com/en/players/e5a76dfe/Dean-Henderson"
2025,"Dortmund","Bundesliga","Gregor Kobel","SUI","GK","27-316",1997,6,6,540,6,4,0.67,16,12,81.3,4,2,0,4,66.7,1,1,0,0,0,"https://fbref.com/en/players/cd59b9df/Gregor-Kobel"
2025,"Eint Frankfurt","Bundesliga","Kauã Santos","BRA","GK","22-190",2003,3,3,270,3,11,3.67,16,5,31.3,1,0,2,0,0,0,0,0,0,NA,"https://fbref.com/en/players/c7c50cb5/Kaua-Santos"
2025,"Eint Frankfurt","Bundesliga","Michael Zetterer","GER","GK","30-098",1995,3,3,270,3,5,1.67,17,12,76.5,2,0,1,0,0,1,1,0,0,0,"https://fbref.com/en/players/9b688ae1/Michael-Zetterer"
2025,"Elche","La Liga","Matías Dituro","ARG","GK","38-163",1987,5,5,450,5,5,1,16,11,68.8,2,3,0,1,20,0,0,0,0,NA,"https://fbref.com/en/players/b6160ad0/Matias-Dituro"
2025,"Elche","La Liga","Iñaki Peña","ESP","GK","26-230",1999,3,3,270,3,4,1.33,11,7,72.7,1,1,1,1,33.3,1,1,0,0,0,"https://fbref.com/en/players/cc1c5035/Inaki-Pena"
2025,"Espanyol","La Liga","Marko Dmitrović","SRB","GK","33-267",1992,9,9,810,9,11,1.22,41,30,75.6,4,3,2,3,33.3,1,1,0,0,0,"https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic"
2025,"Everton","Premier League","Jordan Pickford","ENG","GK","31-225",1994,7,7,630,7,7,1,24,16,75,3,2,2,2,28.6,2,1,1,0,50,"https://fbref.com/en/players/4806ec67/Jordan-Pickford"
2025,"Fiorentina","Serie A","David de Gea","ESP","GK","34-345",1990,6,6,540,6,8,1.33,28,20,75,0,3,3,2,33.3,1,1,0,0,0,"https://fbref.com/en/players/7ba6d84e/David-de-Gea"
2025,"Freiburg","Bundesliga","Noah Atubolu","GER","GK","23-146",2002,6,6,540,6,9,1.5,27,17,66.7,2,2,2,2,33.3,1,0,1,0,100,"https://fbref.com/en/players/dbd1b101/Noah-Atubolu"
2025,"Fulham","Premier League","Bernd Leno","GER","GK","33-228",1992,7,7,630,7,11,1.57,29,19,69,2,2,3,1,14.3,3,2,0,1,0,"https://fbref.com/en/players/2628fd2b/Bernd-Leno"
2025,"Genoa","Serie A","Nicola Leali","ITA","GK","32-243",1993,6,6,540,6,9,1.5,23,14,65.2,0,2,4,1,16.7,1,1,0,0,0,"https://fbref.com/en/players/5f9970a0/Nicola-Leali"
2025,"Getafe","La Liga","David Soria","ESP","GK","32-197",1993,8,8,720,8,11,1.37,28,18,60.7,3,2,3,2,25,0,0,0,0,NA,"https://fbref.com/en/players/8f8c6934/David-Soria"
2025,"Girona","La Liga","Paulo Gazzaniga","ARG","GK","33-289",1992,7,7,582,6.5,11,1.7,35,24,71.4,1,3,3,1,14.3,1,1,0,0,0,"https://fbref.com/en/players/63d17038/Paulo-Gazzaniga"
2025,"Girona","La Liga","Vladyslav Krapyvtsov","UKR","GK","20-115",2005,2,1,136,1.5,6,3.97,9,3,44.4,0,0,1,0,0,1,1,0,0,0,"https://fbref.com/en/players/66daeaf7/Vladyslav-Krapyvtsov"
2025,"Gladbach","Bundesliga","Moritz Nicolas","GER","GK","27-362",1997,7,7,630,7,15,2.14,34,19,58.8,0,3,4,2,28.6,1,1,0,0,0,"https://fbref.com/en/players/226ddf9d/Moritz-Nicolas"
2025,"Hamburger SV","Bundesliga","Daniel Heuer Fernandes","POR","GK","32-339",1992,6,6,540,6,8,1.33,35,26,80,2,2,2,3,50,2,1,1,0,50,"https://fbref.com/en/players/0c1f8f71/Daniel-Heuer-Fernandes"
2025,"Heidenheim","Bundesliga","Diant Ramaj","GER","GK","24-029",2001,6,6,540,6,11,1.83,35,24,71.4,1,0,5,0,0,1,1,0,0,0,"https://fbref.com/en/players/b90c4a43/Diant-Ramaj"
2025,"Hellas Verona","Serie A","Lorenzo Montipò","ITA","GK","29-240",1996,6,6,540,6,9,1.5,24,14,62.5,0,3,3,1,16.7,1,0,1,0,100,"https://fbref.com/en/players/c1d95617/Lorenzo-Montipo"
2025,"Hoffenheim","Bundesliga","Oliver Baumann","GER","GK","35-138",1990,6,6,540,6,12,2,29,17,65.5,2,1,3,0,0,2,2,0,0,0,"https://fbref.com/en/players/47064058/Oliver-Baumann"
2025,"Inter","Serie A","Josep Martinez","ESP","GK","27-144",1998,2,2,180,2,1,0.5,5,4,80,2,0,0,1,50,0,0,0,0,NA,"https://fbref.com/en/players/11d8aff0/Josep-Martinez"
2025,"Inter","Serie A","Yann Sommer","SUI","GK","36-305",1988,4,4,360,4,7,1.75,15,8,60,2,0,2,1,25,1,1,0,0,0,"https://fbref.com/en/players/420c18a1/Yann-Sommer"
2025,"Juventus","Serie A","Michele Di Gregorio","ITA","GK","28-083",1997,6,6,540,6,5,0.83,16,11,75,3,3,0,3,50,2,1,0,1,0,"https://fbref.com/en/players/4e0c8d66/Michele-Di-Gregorio"
2025,"Köln","Bundesliga","Marvin Schwäbe","GER","GK","30-176",1995,6,6,540,6,9,1.5,27,18,70.4,3,1,2,2,33.3,1,1,0,0,0,"https://fbref.com/en/players/87436846/Marvin-Schwabe"
2025,"Lazio","Serie A","Ivan Provedel","ITA","GK","31-215",1994,6,6,540,6,7,1.17,32,25,78.1,2,1,3,2,33.3,0,0,0,0,NA,"https://fbref.com/en/players/277da414/Ivan-Provedel"
2025,"Le Havre","Ligue 1","Mory Diaw","SEN","GK","32-118",1993,7,7,630,7,10,1.43,22,13,63.6,1,3,3,1,14.3,2,2,0,0,0,"https://fbref.com/en/players/f41a69e6/Mory-Diaw"
2025,"Lecce","Serie A","Wladimiro Falcone","ITA","GK","30-189",1995,6,6,540,6,10,1.67,29,19,72.4,1,2,3,2,33.3,2,2,0,0,0,"https://fbref.com/en/players/9f5a610b/Wladimiro-Falcone"
2025,"Leeds United","Premier League","Karl Darlow","WAL","GK","35-010",1990,4,4,360,4,6,1.5,17,12,64.7,1,1,2,0,0,0,0,0,0,NA,"https://fbref.com/en/players/cde3309f/Karl-Darlow"
2025,"Leeds United","Premier League","Lucas Perri","BRA","GK","27-312",1997,3,3,270,3,5,1.67,8,3,50,1,1,1,2,66.7,1,1,0,0,0,"https://fbref.com/en/players/5dbd461a/Lucas-Perri"
2025,"Lens","Ligue 1","Robin Risser","FRA","GK","20-320",2004,7,7,630,7,6,0.86,24,18,75,4,1,2,2,28.6,0,0,0,0,NA,"https://fbref.com/en/players/56a66faa/Robin-Risser"
2025,"Levante","La Liga","Pablo Cuñat","ESP","GK","23-173",2002,2,2,180,2,5,2.5,14,10,64.3,0,0,2,0,0,0,0,0,0,NA,"https://fbref.com/en/players/a9ab3b32/Pablo-Cunat"
2025,"Levante","La Liga","Mathew Ryan","AUS","GK","33-193",1992,6,6,540,6,9,1.5,31,22,74.2,2,2,2,2,33.3,1,1,0,0,0,"https://fbref.com/en/players/4535e4bb/Mathew-Ryan"
2025,"Leverkusen","Bundesliga","Mark Flekken","NED","GK","32-127",1993,6,6,540,6,8,1.33,27,19,74.1,3,2,1,1,16.7,1,1,0,0,0,"https://fbref.com/en/players/a92ab7be/Mark-Flekken"
2025,"Lille","Ligue 1","Arnaud Bodart","BEL","GK","27-221",1998,1,1,90,1,1,1,2,1,50,0,0,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/79c536d7/Arnaud-Bodart"
2025,"Lille","Ligue 1","Berke Özer","TUR","GK","25-146",2000,6,6,540,6,9,1.5,23,13,60.9,3,2,1,1,16.7,1,0,1,0,100,"https://fbref.com/en/players/0743d0ec/Berke-Ozer"
2025,"Liverpool","Premier League","Alisson","BRA","GK","33-016",1992,6,6,540,6,7,1.17,16,9,56.3,5,0,1,2,33.3,0,0,0,0,NA,"https://fbref.com/en/players/7a2e46a8/Alisson"
2025,"Liverpool","Premier League","Giorgi Mamardashvili","GEO","GK","25-019",2000,1,1,90,1,2,2,6,4,66.7,0,0,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/d4b73232/Giorgi-Mamardashvili"
2025,"Lorient","Ligue 1","Bingourou Kamara","SEN","GK","28-362",1996,3,3,270,3,8,2.67,15,7,46.7,1,0,2,1,33.3,1,0,0,1,NA,"https://fbref.com/en/players/3814120d/Bingourou-Kamara"
2025,"Lorient","Ligue 1","Yvon Mvogo","SUI","GK","31-134",1994,4,4,360,4,8,2,13,5,53.8,1,1,2,0,0,3,2,0,1,0,"https://fbref.com/en/players/dc29b608/Yvon-Mvogo"
2025,"Lyon","Ligue 1","Rémy Descamps","FRA","GK","29-115",1996,4,4,360,4,3,0.75,12,10,75,3,0,1,3,75,0,0,0,0,NA,"https://fbref.com/en/players/477e50ce/Remy-Descamps"
2025,"Lyon","Ligue 1","Dominik Greif","SVK","GK","28-195",1997,3,3,270,3,2,0.67,8,7,75,2,0,1,2,66.7,0,0,0,0,NA,"https://fbref.com/en/players/30061f53/Dominik-Greif"
2025,"Mainz 05","Bundesliga","Lasse Rieß","GER","GK","24-083",2001,2,1,112,1.2,4,3.21,10,6,60,0,0,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/25877714/Lasse-Riess"
